timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
5111132,-0.0025673,-0.00592936,0.0149089,4037,0,-0.190919,0.371936,-10.0124,4037
5115095,-0.000326688,-0.00666911,0.0147495,3963,0,-0.195713,0.370435,-10.0096,3963
5119094,-0.00140568,-0.00633451,0.0144432,3999,0,-0.203876,0.400564,-10.0179,3999
5123101,0.000715528,-0.00528036,0.0120237,4007,0,-0.193232,0.385615,-9.99544,4007
5127102,-0.00160528,-0.00877619,0.0118862,4001,0,-0.218571,0.357711,-10.0032,4001
5131101,-0.003422,-0.00790642,0.0137456,3999,0,-0.23491,0.375832,-9.99943,3999
5135109,-0.000128322,-0.00879044,0.0146609,4008,0,-0.24694,0.375424,-10.0018,4008
5139102,0.000186639,-0.00675556,0.014411,3993,0,-0.251203,0.370879,-10.0073,3993
5143108,-0.00152547,-0.0051721,0.0121505,4006,0,-0.235048,0.373125,-10.0284,4006
5147102,-0.000130257,-0.00500053,0.0130065,3994,0,-0.228454,0.385734,-10.0437,3994
5151102,-0.0025917,-0.00690231,0.01241,4000,0,-0.237628,0.386194,-10.0433,4000
5155109,-0.00310969,-0.00663686,0.0135926,4007,0,-0.242508,0.388133,-9.98577,4007
5159108,-0.000863755,-0.00688947,0.0155085,3999,0,-0.241172,0.389663,-10.0226,3999
5163108,-0.0029895,-0.00377687,0.0142336,4000,0,-0.217367,0.392914,-10.0434,4000
5167102,-0.00180812,-0.0073402,0.0155856,3994,0,-0.233929,0.377258,-9.98976,3994
5171102,-0.000348333,-0.00568919,0.0144751,4000,0,-0.216736,0.373342,-10.0215,4000
5175140,-0.00352477,-0.00733146,0.0149514,4038,0,-0.184948,0.385105,-10.0404,4038
5179128,-0.00125754,-0.00735831,0.0138565,3988,0,-0.211852,0.386544,-10.0142,3988
5183108,8.69537e-05,-0.00642954,0.0142363,3980,0,-0.218189,0.394661,-10.0268,3980
5187102,0.000417802,-0.0083652,0.0145698,3994,0,-0.201706,0.376836,-10.0505,3994
5191102,-0.00332926,-0.00679291,0.0151928,4000,0,-0.216524,0.375506,-10.0504,4000
5195139,-0.00351954,-0.00697462,0.0144258,4037,0,-0.209648,0.393925,-10.0324,4037
5199135,0.000549354,-0.00563735,0.0136145,3996,0,-0.205031,0.383222,-10.0378,3996
5203108,-0.000871083,-0.0053864,0.0143873,3973,0,-0.21397,0.375544,-10.0364,3973
5207102,-0.00118849,-0.00707728,0.0142073,3994,0,-0.225426,0.407732,-10.0059,3994
5211102,-0.000562372,-0.00634756,0.0120999,4000,0,-0.234615,0.392024,-10.0334,4000
5215102,-0.00129523,-0.00756626,0.0135377,4000,0,-0.229683,0.374262,-10.0084,4000
5219104,-0.0029026,-0.00571775,0.0124492,4002,0,-0.242749,0.379118,-10.0205,4002
5223108,-0.000667114,-0.00556259,0.0135375,4004,0,-0.227257,0.38359,-10.0273,4004
5227102,-0.000409314,-0.00694917,0.0137789,3994,0,-0.231505,0.371123,-10.0046,3994
5231102,-0.00311583,-0.00595778,0.0130883,4000,0,-0.247979,0.385251,-10.0192,4000
5235102,-0.00139158,-0.00614382,0.0148816,4000,0,-0.240734,0.391802,-10.0165,4000
5239124,-0.00206017,-0.00647622,0.0126332,4022,0,-0.238934,0.41029,-10.0456,4022
5243109,-0.000528469,-0.00571604,0.0151366,3985,0,-0.232648,0.399571,-10.0291,3985
5247102,-0.0016158,-0.00743864,0.0152531,3993,0,-0.222071,0.399789,-10.0249,3993
5251110,-0.00107269,-0.00630254,0.0136997,4008,0,-0.236618,0.393155,-10.0266,4008
5255102,-0.00259745,-0.00745558,0.0130224,3992,0,-0.230204,0.392963,-10.0209,3992
5259134,-0.00320727,-0.00675043,0.0142336,4032,0,-0.239234,0.386077,-10.0068,4032
5263109,-0.00276861,-0.00649105,0.0156293,3975,0,-0.22097,0.379644,-10.0123,3975
5267103,-0.00204207,-0.00493003,0.0140809,3994,0,-0.206622,0.38461,-10.0027,3994
5271108,-0.00193734,-0.0052631,0.011716,4005,0,-0.209697,0.37911,-10.0226,4005
5275103,-0.00345759,-0.0053661,0.0117404,3995,0,-0.211662,0.388636,-10.0327,3995
5279139,-0.00193485,-0.00582617,0.0123606,4036,0,-0.210522,0.372917,-10.0237,4036
5283108,-0.00205152,-0.00665276,0.0144437,3969,0,-0.196747,0.376326,-10.0236,3969
5287102,-0.00184409,-0.00558438,0.0118126,3994,0,-0.20643,0.361519,-10.028,3994
5291108,-0.00183153,-0.00629867,0.0132982,4006,0,-0.192725,0.381822,-10.0038,4006
5295102,-0.00130111,-0.00518943,0.0152489,3994,0,-0.188927,0.380994,-9.99768,3994
5299102,-0.00118395,-0.00764248,0.015138,4000,0,-0.200561,0.37233,-10.021,4000
5303102,-0.00449636,-0.006669,0.0121179,4000,0,-0.198787,0.35749,-10.0446,4000
5307102,-0.00257091,-0.00733049,0.0125024,4000,0,-0.197835,0.363626,-10.0409,4000
5311108,-0.00280633,-0.00783987,0.012155,4006,0,-0.197227,0.380388,-10.0296,4006
5315102,-0.00216686,-0.00750861,0.0143053,3994,0,-0.202905,0.38259,-10.0129,3994
5319102,-0.00300937,-0.00393142,0.013271,4000,0,-0.200938,0.379559,-10.0092,4000
5323102,-0.00108702,-0.00513264,0.013645,4000,0,-0.209519,0.401718,-10.0,4000
5327121,0.000201065,-0.00711781,0.0130196,4019,0,-0.224033,0.401449,-10.0047,4019
5331109,-0.00216444,-0.00546344,0.0140796,3988,0,-0.24019,0.410754,-9.99804,3988
5335102,-0.00257431,-0.00538625,0.0146057,3993,0,-0.236383,0.411835,-10.0014,3993
5339102,-0.00087121,-0.00558065,0.0141561,4000,0,-0.241185,0.414521,-10.0089,4000
5343121,-0.00269456,-0.00500254,0.0131267,4019,0,-0.231638,0.402921,-10.0191,4019
5347140,-0.00371469,-0.00559679,0.014842,4019,0,-0.238836,0.406391,-10.0096,4019
5351108,-0.00183273,-0.00453919,0.0142981,3968,0,-0.246382,0.40062,-9.9835,3968
5355102,-0.00228618,-0.00441418,0.0120906,3994,0,-0.255978,0.399697,-9.99691,3994
5359107,-0.00152727,-0.00527045,0.0117237,4005,0,-0.259011,0.394055,-10.0241,4005
5363138,-0.00204592,-0.00587304,0.0135169,4031,0,-0.252674,0.400651,-10.0094,4031
5367109,-0.00181685,-0.00650958,0.0159379,3971,0,-0.26684,0.387258,-10.0268,3971
5371108,-0.000554656,-0.00639712,0.0133678,3999,0,-0.267663,0.391245,-10.0379,3999
5375102,-0.00151874,-0.00490294,0.0133407,3994,0,-0.251732,0.384281,-10.0211,3994
5379103,-0.000127007,-0.00577932,0.0137182,4001,0,-0.243669,0.375504,-10.0268,4001
5383102,0.00125814,-0.00477658,0.0152324,3999,0,-0.238917,0.382793,-10.028,3999
5387102,-0.00236948,-0.00507454,0.0148167,4000,0,-0.234904,0.368676,-10.0021,4000
5391108,-0.00299815,-0.00524715,0.0138698,4006,0,-0.214289,0.374006,-10.0026,4006
5395102,-0.00129428,-0.00406557,0.0135954,3994,0,-0.205039,0.376657,-10.0449,3994
5399145,0.000197655,-0.0048069,0.0135491,4043,0,-0.209623,0.372022,-10.0122,4043
5403102,-0.0001206,-0.0047524,0.0146211,3957,0,-0.205226,0.388022,-10.0025,3957
5407102,-0.00119125,-0.00664459,0.0141164,4000,0,-0.19382,0.387991,-10.0165,4000
5411108,-0.000669439,-0.00590529,0.0119007,4006,0,-0.206868,0.382826,-10.0311,4006
5415102,-0.00184605,-0.00562703,0.0127786,3994,0,-0.202948,0.395014,-10.0238,3994
5419102,-0.00235718,-0.00525479,0.0139796,4000,0,-0.206421,0.404322,-10.0398,4000
5423102,-0.00321477,-0.00583012,0.0150101,4000,0,-0.193958,0.393682,-10.0402,4000
5427134,-0.00331711,-0.00588136,0.0137298,4032,0,-0.190131,0.393285,-10.0278,4032
5431108,-0.00129529,-0.00598276,0.0134026,3974,0,-0.186112,0.392734,-10.0162,3974
5435102,-0.0017383,-0.00431863,0.0121838,3994,0,-0.1904,0.365708,-9.99006,3994
5439102,-0.00225937,-0.00654743,0.0142449,4000,0,-0.195242,0.36787,-10.0169,4000
5443102,-0.000656753,-0.00569825,0.0147897,4000,0,-0.197577,0.367537,-10.0086,4000
5447135,-0.000568701,-0.00740311,0.0142931,4033,0,-0.205348,0.372268,-10.018,4033
5451102,-0.00204542,-0.00854512,0.0135125,3967,0,-0.215462,0.372457,-10.0242,3967
5455127,-0.00076929,-0.00643722,0.0138061,4025,0,-0.218435,0.35409,-10.045,4025
5459108,0.000317125,-0.00730311,0.0148268,3981,0,-0.223138,0.362955,-10.0355,3981
5463102,-0.000567049,-0.0056417,0.0130837,3994,0,-0.209222,0.384186,-10.0275,3994
5467102,-0.00172893,-0.00606381,0.0130777,4000,0,-0.219349,0.381196,-10.0382,4000
5471108,-0.00151891,-0.00497352,0.0123745,4006,0,-0.232095,0.383981,-10.0121,4006
5475125,-0.000444399,-0.00587479,0.0134065,4017,0,-0.223904,0.394839,-10.0065,4017
5479077,-0.00120239,-0.00665525,0.014438,3952,0,-0.21524,0.40214,-9.99993,3952
5483071,9.42814e-05,-0.00717119,0.0120529,3994,0,-0.227555,0.38672,-9.98851,3994
5487071,0.000289172,-0.00721304,0.0122773,4000,0,-0.236908,0.382673,-10.0182,4000
5491071,-0.00194813,-0.00739547,0.0114283,4000,0,-0.248724,0.3858,-10.0092,4000
5495075,-0.000994821,-0.00490769,0.0129988,4004,0,-0.24943,0.379482,-10.0198,4004
5499077,-0.000765705,-0.00671258,0.0136073,4002,0,-0.248724,0.380933,-10.008,4002
5503071,-0.00320499,-0.00763165,0.0119527,3994,0,-0.24231,0.372953,-10.0099,3994
5507071,-0.00227415,-0.00586802,0.0133948,4000,0,-0.222117,0.378524,-10.0187,4000
5511126,-0.00222947,-0.00651171,0.0163552,4055,0,-0.231678,0.379943,-10.019,4055
5515095,-0.00191406,-0.00959704,0.0158075,3969,0,-0.232589,0.393256,-10.0141,3969
5519077,-0.00181311,-0.00832702,0.0160814,3982,0,-0.239274,0.394369,-10.0188,3982
5523071,-0.00332883,-0.00522827,0.0135521,3994,0,-0.242683,0.392397,-10.0194,3994
5527071,-0.00203045,-0.00597571,0.0160489,4000,0,-0.243206,0.382463,-10.0188,4000
5531104,-0.00245341,-0.00650246,0.0160548,4033,0,-0.223634,0.368383,-10.0161,4033
5535071,-0.00395593,-0.00645499,0.014674,3967,0,-0.222126,0.3791,-10.0224,3967
5539077,-0.0033206,-0.00642034,0.013836,4006,0,-0.211036,0.377299,-10.0117,4006
5543071,-0.00216518,-0.0060543,0.0130751,3994,0,-0.226602,0.378719,-9.98948,3994
5547071,-0.00234037,-0.00486399,0.0148153,4000,0,-0.219415,0.369265,-9.96582,4000
5551070,-0.00130525,-0.00513112,0.0159849,3999,0,-0.217961,0.368181,-9.97715,3999
5555070,-0.00022472,-0.00655285,0.0147799,4000,0,-0.210044,0.349963,-9.98723,4000
5559077,6.86554e-05,-0.00694501,0.0112382,4007,0,-0.202396,0.360842,-10.0131,4007
5563071,-0.000153396,-0.00612102,0.0120974,3994,0,-0.20567,0.366731,-10.0092,3994
5567070,-0.00136096,-0.007781,0.0132043,3999,0,-0.201612,0.367969,-10.0105,3999
5571071,-0.00280034,-0.00558777,0.0143974,4001,0,-0.194231,0.385064,-10.0186,4001
5575071,-0.00278118,-0.00591275,0.0145826,4000,0,-0.194755,0.389727,-10.0016,4000
5579071,-0.00334061,-0.00535371,0.0130102,4000,0,-0.196046,0.403618,-10.0015,4000
5583071,-0.00132189,-0.0066823,0.0132448,4000,0,-0.222371,0.406655,-10.0049,4000
5587070,-0.000128219,-0.00799567,0.0133186,3999,0,-0.220356,0.400625,-10.0314,3999
5591071,-0.00141576,-0.00871399,0.0129744,4001,0,-0.207869,0.4041,-10.0356,4001
5595090,-0.00151978,-0.00808638,0.012473,4019,0,-0.205953,0.409706,-10.0327,4019
5599077,-0.00192758,-0.00595275,0.0127671,3987,0,-0.219701,0.42331,-10.0361,3987
5603079,-0.00268107,-0.00589415,0.0140413,4002,0,-0.234013,0.405095,-10.0213,4002
5607071,-0.00204454,-0.00556335,0.0137422,3992,0,-0.234187,0.392393,-10.04,3992
5611071,-0.00332437,-0.00735287,0.0132491,4000,0,-0.224192,0.385171,-10.0318,4000
5615104,-0.00203983,-0.00624274,0.0145579,4033,0,-0.211147,0.397023,-10.0266,4033
5619077,-0.00236758,-0.0061281,0.0143583,3973,0,-0.222693,0.389176,-10.0446,3973
5623112,0.000297693,-0.00558659,0.0143642,4035,0,-0.225547,0.381556,-10.0353,4035
5627071,-0.00151396,-0.00760081,0.014082,3959,0,-0.235694,0.383318,-10.0438,3959
5631071,-0.00300109,-0.0096597,0.0147338,4000,0,-0.233549,0.388986,-10.0278,4000
5635070,0.000155542,-0.0064754,0.0122202,3999,0,-0.236045,0.38445,-10.035,3999
5639077,-0.00307381,-0.00665268,0.0147491,4007,0,-0.23789,0.378516,-10.0293,4007
5643080,-0.00246637,-0.00762294,0.0146267,4003,0,-0.240793,0.378641,-10.0223,4003
5647070,-0.00460468,-0.00685849,0.0119992,3990,0,-0.239931,0.367174,-10.0339,3990
5651071,-0.00364681,-0.00732147,0.0141931,4001,0,-0.236047,0.367031,-10.0214,4001
5655071,-0.00226977,-0.00558698,0.0139597,4000,0,-0.22878,0.350564,-10.0132,4000
5659071,-0.00118991,-0.00502449,0.0138578,4000,0,-0.240724,0.360485,-10.0133,4000
5663100,-0.0027837,-0.00536911,0.0143964,4029,0,-0.239945,0.372991,-10.0374,4029
5667077,-0.00089187,-0.00820379,0.0135193,3977,0,-0.231181,0.381991,-10.0114,3977
5671086,-0.000657289,-0.00662934,0.0135817,4009,0,-0.237837,0.389012,-10.0185,4009
5675070,-0.0005379,-0.00664107,0.0140105,3984,0,-0.22557,0.388939,-10.0277,3984
5679106,-0.000585285,-0.006402,0.0130553,4036,0,-0.22168,0.389684,-10.0354,4036
5683926,-0.00176456,-0.00747048,0.0153322,4820,0,-0.214806,0.391959,-10.0189,4820
5687901,-0.00415954,-0.00420282,0.0147666,3975,0,-0.201143,0.401584,-10.0438,3975
5691894,-0.00342075,-0.00305871,0.014918,3993,0,-0.205381,0.391516,-10.0331,3993
5695926,-0.000959637,-0.00480732,0.0156546,4032,0,-0.198797,0.384916,-10.0458,4032
5699895,0.000294272,-0.00757407,0.0134316,3969,0,-0.220697,0.398543,-10.0289,3969
5703930,-0.000546949,-0.00630686,0.0136997,4035,0,-0.216367,0.397038,-10.0266,4035
5707901,-0.000458805,-0.00612358,0.0120029,3971,0,-0.211128,0.390705,-10.0258,3971
5711894,-0.00138793,-0.00532009,0.015776,3993,0,-0.216442,0.387936,-10.0389,3993
5715916,-0.00106384,-0.00467352,0.0154856,4022,0,-0.197231,0.374161,-10.0171,4022
5719894,-2.66353e-05,-0.00629645,0.0134873,3978,0,-0.19323,0.367183,-9.99917,3978
5723899,-0.0016333,-0.00543,0.0130064,4005,0,-0.190977,0.385798,-10.0099,4005
5727894,-0.00501166,-0.00592892,0.0149132,3995,0,-0.212926,0.384311,-10.0089,3995
5731895,-0.00258565,-0.00723633,0.0132487,4001,0,-0.21014,0.377226,-10.0097,4001
5735901,-0.00320558,-0.0047011,0.0132492,4006,0,-0.204969,0.373461,-10.038,4006
5740694,-0.000542911,-0.00533224,0.0135346,4793,0,-0.195438,0.360296,-10.038,4793
5744695,-0.000762913,-0.00782127,0.0142769,4001,0,-0.200611,0.360777,-10.031,4001
5748695,-0.00203519,-0.00700928,0.0152713,4000,0,-0.203277,0.369984,-9.99796,4000
5752695,-0.00258508,-0.00720365,0.0122964,4000,0,-0.212898,0.379435,-10.0204,4000
5756713,-0.00131278,-0.00697504,0.0118664,4018,0,-0.20813,0.382929,-10.0104,4018
5760696,-0.0016342,-0.00610973,0.0114774,3983,0,-0.207794,0.381828,-10.0301,3983
5764706,-0.00375673,-0.00871983,0.0127672,4010,0,-0.211992,0.377864,-10.0144,4010
5768695,-0.00269026,-0.00659512,0.0126373,3989,0,-0.218351,0.381569,-10.0258,3989
5772695,-0.000565347,-0.00487,0.0124838,4000,0,-0.224406,0.405433,-10.0104,4000
5776671,-0.00013981,-0.00726413,0.0112025,3976,0,-0.222562,0.390283,-10.0125,3976
5780695,-0.002022,-0.00654189,0.0143355,4024,0,-0.221472,0.38119,-10.016,4024
5784733,-0.00225429,-0.00695354,0.0140086,4038,0,-0.247044,0.384086,-10.0259,4038
5788695,-0.00161004,-0.00497481,0.0149313,3962,0,-0.245565,0.382526,-10.0231,3962
5792695,-0.000230343,-0.00569718,0.0143628,4000,0,-0.249962,0.364345,-10.0358,4000
5796727,-0.00290273,-0.00531447,0.0129064,4032,0,-0.234782,0.371076,-10.0596,4032
5800695,-0.00213626,-0.0071498,0.0157192,3968,0,-0.239519,0.379826,-10.05,3968
5804701,-0.00193842,-0.00622614,0.014241,4006,0,-0.241881,0.370661,-10.0495,4006
5808694,-0.00172562,-0.00651651,0.0135928,3993,0,-0.237922,0.375788,-10.023,3993
5812695,-0.0010761,-0.00649221,0.0154995,4001,0,-0.232079,0.379867,-10.0037,4001
5816716,0.000627308,-0.00683086,0.0162315,4021,0,-0.254456,0.371287,-9.9948,4021
5820695,0.000840343,-0.00864084,0.0160439,3979,0,-0.249475,0.378106,-10.044,3979
5824709,-0.000984795,-0.00499677,0.0130072,4014,0,-0.226606,0.387105,-10.0533,4014
5828695,-0.00182923,-0.00377154,0.0142393,3986,0,-0.228046,0.398526,-10.0518,3986
5832695,-0.000984615,-0.00513237,0.0136444,4000,0,-0.205493,0.403291,-10.0394,4000
5836695,-0.00118161,-0.00535856,0.0139534,4000,0,-0.187576,0.393842,-10.0063,4000
5840695,-0.00405804,-0.00740127,0.0143157,4000,0,-0.20103,0.38715,-10.0194,4000
5844695,-0.00277767,-0.00414737,0.0156143,4000,0,-0.20914,0.387308,-10.0112,4000
5848695,-0.00310959,-0.0036218,0.0131942,4000,0,-0.204313,0.380936,-10.0181,4000
5852694,-0.0021387,-0.00577713,0.0136188,3999,0,-0.203918,0.390344,-10.0274,3999
5856695,-0.0037424,-0.00452355,0.014326,4001,0,-0.207831,0.387901,-10.0371,4001
5860695,-0.00321967,-0.00564635,0.0135316,4000,0,-0.21198,0.374923,-10.014,4000
5864701,-0.00205444,-0.00573965,0.0130993,4006,0,-0.203054,0.380963,-10.0229,4006
5868695,-0.000988006,-0.00753405,0.0124819,3994,0,-0.192442,0.401396,-10.0284,3994
5872695,0.000516486,-0.00530129,0.0148003,4000,0,-0.17609,0.393402,-10.0194,4000
5876695,-0.00066122,-0.00429208,0.0138834,4000,0,-0.183263,0.387365,-10.0132,4000
5880727,-0.00331817,-0.00395614,0.0134917,4032,0,-0.186702,0.404609,-10.0245,4032
5884701,-0.00184134,-0.00598534,0.0135121,3974,0,-0.198381,0.410106,-10.0526,3974
5888695,-0.00183765,-0.00448414,0.0131523,3994,0,-0.198869,0.395873,-10.057,3994
5892695,-0.00428654,-0.00587371,0.013626,4000,0,-0.192901,0.385113,-10.0276,4000
5896670,-0.00181868,-0.00723883,0.0154994,3975,0,-0.195453,0.37151,-10.047,3975
5901494,-0.00028802,-0.00676801,0.0139934,4824,0,-0.203939,0.37003,-10.002,4824
5905497,-0.00204447,-0.00790251,0.0136444,4003,0,-0.215282,0.377569,-10.0071,4003
5909495,-0.00342314,-0.00793517,0.0145042,3998,0,-0.227842,0.371814,-10.0193,3998
5913495,-0.00545557,-0.00852444,0.0132185,4000,0,-0.223172,0.374479,-10.039,4000
5917516,-0.00301561,-0.00625885,0.00999566,4021,0,-0.226408,0.378993,-10.0201,4021
5921495,0.00102843,-0.00559326,0.0118065,3979,0,-0.22541,0.364417,-10.0144,3979
5925517,-0.000557484,-0.00714877,0.0133472,4022,0,-0.221142,0.374719,-10.0198,4022
5929495,-0.00214858,-0.00750689,0.0145159,3978,0,-0.227444,0.376144,-10.0321,3978
5933495,-0.00162921,-0.00709057,0.0144404,4000,0,-0.238865,0.370349,-10.0193,4000
5937495,-0.00131215,-0.00493175,0.0113119,4000,0,-0.23318,0.378075,-10.032,4000
5941495,-0.00121659,-0.00855851,0.0114919,4000,0,-0.249511,0.389347,-10.0376,4000
5945495,-2.25947e-05,-0.00864851,0.0135955,4000,0,-0.242793,0.381049,-10.0348,4000
5949495,-0.00108542,-0.00557652,0.0139568,4000,0,-0.251291,0.396652,-10.0172,4000
5953495,-0.00130988,-0.00669501,0.0130556,4000,0,-0.254223,0.389252,-10.0228,4000
5957471,-0.00225002,-0.00599779,0.0138232,3976,0,-0.242981,0.388422,-9.99274,3976
5961495,-0.00194031,-0.00437758,0.0134643,4024,0,-0.250766,0.407249,-10.0067,4024
5965495,-0.00141026,-0.00406473,0.0135906,4000,0,-0.24732,0.399504,-10.0038,4000
5969495,-0.00151423,-0.0050366,0.0139682,4000,0,-0.247347,0.396259,-9.99672,4000
5973501,-0.000975565,-0.0054596,0.0139492,4006,0,-0.235843,0.401612,-9.99747,4006
5977495,-0.0015033,-0.00583673,0.0152159,3994,0,-0.234549,0.399163,-10.0201,3994
