timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
19570464,0,0,0,-17000,0,10.336,0.3094788,4294967.5,3750000.2,99.99,99.99,102,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0
19770550,0,0,0,-17000,0,10.528001,0.3104101,4294967.5,3750000.2,99.99,99.99,102,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0
19973571,0,0,0,-17000,0,10.716001,0.3113552,4294967.5,3750000.2,99.99,99.99,102,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20175459,0,0,0,-17000,0,10.901001,0.31231374,4294967.5,3750000.2,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20372948,0,0,0,-17000,0,11.083,0.31328535,4294967.5,3750000.2,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20568561,0,0,0,-17000,0,11.262,0.31426954,4294967.5,3750000.2,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20782463,0,486235503,-964638058,12024920,11997038,11.531,0.315274,4294967.5,3750000.2,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20975497,0,486231556,-964629770,12024775,11996892,11.704,0.3162903,4294967.5,3750000.0,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21178470,0,486227609,-964621482,12024629,11996746,11.873,0.31731793,4294967.5,3750000.2,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21375758,0,487279885,-961574830,12063946,12035739,12.033001,0.3183559,4294967.5,3750000.0,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21577470,0,486219714,-964604906,12024338,11996453,12.205001,0.31940553,4294967.5,3750000.0,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21774608,0,486215766,-964596618,12024193,11996307,12.368001,0.32046548,4294967.5,3750000.2,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21973539,0,486601786,-967475857,12038194,12010613,12.537001,0.3215364,4294967.5,3750000.2,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22175464,0,486597787,-967467553,12038047,12010465,12.695001,0.3226171,4294967.5,3750000.2,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22375461,0,485132883,-968064397,11983681,11956162,12.853001,0.32370776,4294967.5,3750000.0,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22575459,0,488079448,-966830124,12093005,12065356,13.005001,0.3248075,4294967.5,3750000.2,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22777629,0,485124723,-968047863,11983380,11955859,13.160001,0.32591647,4294967.5,3750000.2,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22976554,0,485120643,-968039597,11983230,11955708,13.311001,0.32703453,4294967.5,3750000.0,99.99,99.99,102,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23178460,0,487687115,-963874418,12078788,12050824,13.451,0.32816046,4294967.5,3750000.2,99.99,99.99,102,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23377587,0,487683248,-963866093,12078646,12050681,13.599001,0.32929474,4294967.5,3750000.2,99.99,99.99,102,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23575459,0,493984317,-961018085,12312021,12283743,13.740001,0.3304369,4294967.5,3750000.2,99.99,99.99,102,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23775993,0,490764686,-962467506,12192860,12164743,13.887001,0.33158723,4294967.5,3750000.0,99.99,99.99,102,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23974645,0,493977275,-961001106,12311762,12283483,14.028001,0.33274525,4294967.5,3750000.2,99.99,99.99,102,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24174584,0,499053500,-958648776,12499247,12470701,14.165001,0.33391044,4294967.5,3750000.2,99.99,99.99,103,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24374537,0,493970232,-960984127,12311504,12283223,14.31,0.33508348,4294967.5,3750000.0,99.99,99.99,103,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24575458,0,493966710,-960975638,12311375,12283093,14.449,0.33626384,4294967.5,3750000.2,99.99,99.99,103,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24775462,0,493963188,-960967149,12311246,12282962,14.587001,0.3374512,4294967.5,3750000.2,99.99,99.99,103,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24976529,0,490742493,-962417082,12192044,12163922,14.726001,0.33864552,4294967.5,3750000.2,99.99,99.99,103,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25176670,0,499037282,-958605637,12498655,12470104,14.854001,0.33984613,4294967.5,3750000.2,99.99,99.99,103,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25375464,0,503873706,-948935701,12678169,12647973,14.969001,0.3410518,4294967.5,3750000.2,99.99,99.99,103,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25575495,0,498375918,-951844982,12475031,12445741,15.108001,0.3422643,4294967.5,3750000.0,99.99,99.99,103,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25775543,0,496618689,-952753138,12410149,12380966,15.241001,0.3434832,4294967.5,3750000.2,99.99,99.99,103,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25974546,0,493216550,-954501261,12284363,12255383,15.375001,0.34470826,4294967.5,3750000.2,99.99,99.99,103,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26176511,0,490344616,-959289264,12177660,12149203,15.5130005,0.3459401,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26378455,0,491753664,-971256781,12228489,12201316,15.667001,0.34717965,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26577504,0,488366171,-969541554,12103334,12075974,15.790001,0.34842458,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26777856,0,491069299,-965362292,12203816,12176010,15.907001,0.34967425,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26976619,0,495548960,-956063793,12370322,12341503,16.015001,0.35092774,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27176511,0,489204523,-948617313,12136606,12107012,16.126001,0.3521856,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27374463,0,494375179,-945607156,12328124,12298176,16.245,0.353448,4294967.5,3750000.0,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27576538,0,493270811,-949032411,12286958,12257387,16.373001,0.35471597,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27774606,0,494810230,-962784849,12342326,12314238,16.519001,0.35599077,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27975460,0,490120415,-968084572,12168423,12140908,16.650002,0.35727096,4294967.5,3750000.0,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28175459,0,487318121,-972305356,12064223,12037155,16.778,0.35855624,4294967.5,3750000.2,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28375748,0,489577101,-977564265,12147304,12120802,16.910002,0.35984707,4294967.5,3750000.2,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28573533,0,487527882,-986666126,12070468,12044926,17.049002,0.36114386,4294967.5,3750000.0,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28774460,0,489226498,-974651361,12134640,12107826,17.138,0.36244273,4294967.5,3750000.2,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28975464,0,486146555,-975700141,12020452,11993742,17.255001,0.36374578,4294967.5,3750000.2,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29175466,0,486915461,-969302672,12049624,12022237,17.358002,0.36505198,4294967.5,3750000.0,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29376712,0,486184646,-975307661,12021906,11995154,17.485,0.3663629,4294967.5,3750000.2,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29576531,0,483753086,-969783868,11932323,11904984,17.586,0.3676768,4294967.5,3750000.2,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29777623,0,483836632,-982112192,11934126,11908084,17.726002,0.36899644,4294967.5,3750000.2,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29974476,0,513136061,-983890496,13015058,12987048,17.847,0.3703201,4294967.5,3750000.0,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30175461,0,512839459,-980915715,13004488,12976225,17.951,0.3716469,4294967.5,3750000.2,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30376510,0,512946423,-984583166,13008035,12980128,18.071001,0.3729777,4294967.5,3750000.2,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30584611,0,510406863,-985911451,12914702,12887367,18.185001,0.37431237,4294967.5,3750000.2,99.99,99.99,103,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30886525,1543369000196311,453778970,-719255171,334525,303004,4.1260004,0.68761957,3742.1501,9624.427,9.05,17.789999,103,5,6.5070004,5.7530003,3.0400002,0.062000003,0.48603874,0,0,0,5
31014645,1543369000396311,453778936,-719255143,333105,301584,1.6190001,0.15872443,1719.0911,4399.1543,9.05,17.789999,103,5,6.5340004,5.532,3.4780002,-0.044000003,0.55748886,0,0,0,5
31215480,1543369000600311,453779075,-719255022,332668,301148,1.7,0.1507425,1917.6351,4901.2163,9.05,17.789999,103,5,6.3490005,5.2900004,3.5110002,0.024,0.5725098,0,0,0,5
31411478,1543369000800311,453778984,-719255038,333017,301496,1.5330001,0.13939437,1773.3021,4526.584,9.05,17.789999,103,5,6.5220003,5.2990003,3.8030002,-0.079,0.5996452,0,0,0,5
31614223,1543369001000311,453779163,-719254887,333510,301990,1.319,0.124265514,1657.826,4226.554,9.04,17.789999,103,5,6.8110003,5.4350004,4.105,-0.126,0.6262143,0,0,0,5
31816556,1543369001200311,453779559,-719254828,337143,305623,1.13,0.11142408,1562.805,3979.3032,9.04,17.789999,103,5,7.0920005,5.609,4.339,-0.26700002,0.6442521,0,0,0,5
32018615,1543369001400311,453779852,-719254843,340091,308570,1.2620001,0.12478981,1482.8601,3770.9812,9.04,17.789999,103,5,7.2390003,5.6920004,4.473,-0.26000002,0.65408254,0,0,0,5
32213133,1543369001600311,453779990,-719254761,340158,308637,1.268,0.11900474,1414.452,3592.4182,9.04,17.789999,102,10,7.9130006,6.1080003,5.031,-0.326,0.67259645,0,0,0,5
32409773,1543369001800311,453780136,-719254605,340215,308695,1.506,0.12236555,1355.0071,3437.068,9.04,17.789999,102,10,8.432,6.5290003,5.3360004,-0.36800003,0.6851607,0,0,0,5
32615485,1543369002000311,453780334,-719254486,341682,310162,1.483,0.12568639,1302.737,3300.2952,9.04,17.789999,102,10,8.3220005,6.3430004,5.387,-0.46400002,0.70411676,0,0,0,5
32808686,1543369002200311,453780469,-719254379,341709,310188,1.4770001,0.11958786,1256.3091,3178.6663,9.04,17.789999,102,10,8.84,6.6990004,5.768,-0.57600003,0.71084064,0,0,0,5
33012553,1543369002400311,453780481,-719254176,338651,307131,1.279,0.11142373,1214.7101,3069.558,9.04,17.789999,102,10,8.934,6.7320004,5.874,-0.544,0.7174751,0,0,0,5
33216790,1543369002600311,453780525,-719253946,336563,305043,1.304,0.107125685,1177.2191,2971.0662,9.04,17.789999,102,9,9.280001,7.0650005,6.0160003,-0.47000003,0.7054097,0,0,0,5
33414483,1543369002800312,453780555,-719253677,333839,302319,1.297,0.10174536,1143.154,2881.4832,9.04,17.789999,102,9,9.27,7.051,6.018,-0.27100003,0.7065277,0,0,0,5
33623932,1543369003000312,453780683,-719253604,334623,303102,1.3590001,0.100028306,1112.036,2799.5532,9.04,17.789999,102,9,9.772,7.425,6.353,-0.26200002,0.7077526,0,0,0,5
33812501,1543369003200312,453780840,-719253568,336729,305208,1.3690001,0.10664694,1083.68,2724.612,9.04,17.789999,102,9,9.875,7.405,6.5330005,-0.21400002,0.7228832,0,0,0,5
34013491,1543369003400312,453781068,-719253550,341302,309782,1.368,0.10489149,1057.462,2655.3481,9.04,17.789999,102,9,9.902,7.373,6.609,-0.30900002,0.73077714,0,0,0,5
34210662,1543369003600312,453781358,-719253635,347691,316170,1.363,0.09789447,1033.1891,2591.1382,9.04,17.789999,102,9,10.328,7.7630005,6.8120003,-0.397,0.720234,0,0,0,5
34406483,1543369003800312,453781601,-719253689,352189,320668,1.534,0.10351565,1010.64105,2531.392,9.04,17.789999,102,9,10.707001,8.083,7.0220003,-0.27800003,0.715257,0,0,0,5
34607481,1543369004000312,453781766,-719253549,353521,322001,1.5710001,0.105587006,989.60406,2475.611,9.04,17.789999,102,9,10.865001,8.218,7.1080003,-0.33,0.7130985,0,0,0,5
34825547,1543369004200312,453781919,-719253418,353942,322422,1.5910001,0.101704344,969.931,2423.3792,9.04,17.789999,102,9,11.18,8.625,7.1140003,-0.179,0.6896389,0,0,0,5
35024565,1543369004400312,453782107,-719253337,355973,324453,1.577,0.10195445,951.478,2374.33,9.04,17.789999,102,9,11.432,8.636001,7.4920006,-0.287,0.71455956,0,0,0,5
35215697,1543369004600312,453782368,-719253389,360977,329457,1.6300001,0.10543795,934.16003,2328.2102,9.04,17.789999,102,9,11.431001,8.643001,7.4810004,-0.216,0.7134349,0,0,0,5
35421483,1543369004800312,453782631,-719253405,366009,334488,1.641,0.10889964,917.83,2284.6892,9.04,17.789999,102,9,11.193001,8.459001,7.3300004,-0.134,0.7140691,0,0,0,5
35607487,1543369005000312,453782950,-719253538,373445,341925,1.6300001,0.10253966,902.41406,2243.547,9.04,17.789999,102,9,11.376,8.757,7.2620006,-0.19900002,0.6923251,0,0,0,5
35819480,1543369005200312,453783231,-719253565,379470,347950,1.6880001,0.11156563,887.822,2204.559,9.04,17.789999,102,9,11.181001,8.501,7.2630005,-0.32000002,0.7070288,0,0,0,5
36019720,1543369005400312,453783479,-719253573,383733,352213,1.6620001,0.11206374,873.98206,2167.542,9.04,17.789999,102,9,11.029,8.265,7.3030005,-0.44300002,0.7237157,0,0,0,5
36221514,1543369005600312,453783762,-719253668,389641,358121,1.6430001,0.11501056,860.78503,2132.2542,9.04,17.789999,102,12,10.771001,8.092,7.109,-0.25100002,0.7207874,0,0,0,5
36421479,1543369005800312,453784021,-719253663,393895,362375,1.6930001,0.11505,848.24304,2098.646,9.03,17.789999,102,12,11.047001,8.377001,7.202,-0.22900002,0.7101188,0,0,0,5
36613478,1543369006000312,453784171,-719253438,393228,361708,1.6840001,0.10950247,836.249,2066.5032,9.03,17.789999,102,12,11.567,8.863001,7.4330006,-0.20700002,0.69787824,0,0,0,5
36815476,1543369006200312,453784389,-719253157,394862,363342,1.3840001,0.09446053,824.75604,2035.6921,9.03,17.789999,102,12,12.121,9.354,7.708,-0.266,0.68926084,0,0,0,5
37015524,1543369006400312,453784897,-719253550,407424,375904,1.378,0.09327597,813.47003,2005.6151,9.03,17.789999,102,12,12.157001,9.362,7.7550006,-0.22500001,0.69181913,0,0,0,5
37216576,1543369006600312,453785087,-719253289,407555,376035,1.371,0.09623047,802.75507,1976.883,9.03,17.789999,102,5,12.103001,9.182,7.885,-0.26900002,0.70958066,0,0,0,5
37420601,1543369006800312,453785406,-719253311,412932,381411,1.3750001,0.09525884,792.502,1949.358,9.03,17.789999,102,5,12.218,9.337001,7.879,-0.22700001,0.7009305,0,0,0,5
37613481,1543369007000312,453785785,-719253466,420704,389184,1.3750001,0.09301976,782.57904,1922.7561,9.03,17.789999,102,5,12.460001,9.568001,7.9830003,-0.14600001,0.6953374,0,0,0,5
37821480,1543369007200312,453786312,-719253835,435493,403973,1.373,0.09250733,773.192,1897.436,9.03,17.789999,102,5,12.645,9.657001,8.163,-0.123,0.7017866,0,0,0,5
38014484,1543369007400312,453786714,-719254009,445083,413563,1.368,0.09295204,764.155,1873.0741,9.03,17.789999,102,5,12.685,9.59,8.303,-0.11100001,0.71354747,0,0,0,5
38211481,1543369007600312,453787030,-719254075,450520,419000,1.4350001,0.09224867,755.48004,1849.6631,9.03,17.8,102,4,12.990001,9.9210005,8.385,-0.165,0.7017056,0,0,0,5
38420556,1543369007800312,453787318,-719254045,455076,423556,1.4210001,0.09202353,747.20905,1827.228,9.03,17.8,102,4,13.1970005,10.173,8.407001,-0.119,0.6906475,0,0,0,5
38613527,1543369008000312,453787568,-719253956,458112,426592,1.628,0.101298206,739.223,1805.612,9.03,17.8,102,4,13.064001,10.0130005,8.391001,-0.437,0.697481,0,0,0,5
38823970,1543369008200312,453787835,-719253922,461572,430052,1.672,0.10086065,731.538,1784.7561,9.03,17.8,102,4,13.275001,10.107,8.607,-0.55300003,0.70546186,0,0,0,5
39022518,1543369008400312,453787988,-719253656,460126,428606,1.6840001,0.10183454,724.122,1764.6011,9.03,17.8,102,4,13.330001,10.134001,8.660001,-0.49500003,0.7070995,0,0,0,5
39219482,1543369008600312,453788132,-719253420,458705,427185,1.692,0.10348301,716.955,1745.103,9.03,17.8,102,5,13.1380005,10.016001,8.502001,-0.254,0.70384884,0,0,0,5
39424578,1543369008800312,453788119,-719252780,450942,419422,1.6850001,0.10509953,710.08405,1726.331,9.03,17.8,102,5,13.095,9.907001,8.564,-0.354,0.71281666,0,0,0,5
39612541,1543369009000312,453788122,-719252305,444159,412639,1.6060001,0.11807972,703.411,1708.107,9.03,17.8,102,5,12.262001,8.744,8.596001,-0.55200005,0.7768441,0,0,0,5
39817476,1543369009200312,453788154,-719251825,437539,406019,1.636,0.11125252,696.94006,1690.4331,9.03,17.8,102,5,12.853001,9.473001,8.687,-0.50600004,0.7421373,0,0,0,5
40021473,1543369009400312,453788293,-719251551,435476,403956,1.3490001,0.10253407,690.89905,1673.733,9.03,17.8,102,5,13.404,10.085,8.829,-0.34800002,0.71908116,0,0,0,5
40217926,1543369009600312,453788431,-719251274,433646,402126,1.3870001,0.10360064,684.984,1657.4801,9.03,17.8,102,3,13.315001,10.089001,8.689,-0.25800002,0.71099055,0,0,0,5
40415485,1543369009800312,453788551,-719250914,431560,400041,1.616,0.10533271,679.25104,1641.6921,9.03,17.8,102,3,13.4140005,10.0390005,8.898001,-0.19500001,0.72521114,0,0,0,5
40630566,1543369010000312,453788658,-719250595,428865,397345,1.6650001,0.11513378,673.708,1626.4071,9.03,17.8,102,3,13.055,9.67,8.771001,0.074,0.7366868,0,0,0,5
40821513,1543369010200312,453788755,-719250191,425657,394137,1.6850001,0.11536713,668.314,1611.5371,9.03,17.8,102,3,13.162001,9.788,8.799001,0.18800001,0.7321919,0,0,0,5
41013086,1543369010400312,453788856,-719249836,422472,390952,1.6110001,0.11523064,663.08105,1597.0991,9.0199995,17.8,102,3,13.116,9.752001,8.77,0.294,0.7323902,0,0,0,5
41216579,1543369010600312,453788999,-719249559,420901,389382,1.5910001,0.115690015,658.012,1583.076,9.0199995,17.8,102,5,13.107,9.647,8.873,0.351,0.74359643,0,0,0,5
41415483,1543369010800312,453789142,-719249241,420001,388481,1.5870001,0.11727006,653.07,1569.4061,9.0199995,17.8,102,5,12.972001,9.579,8.748,0.119,0.7401349,0,0,0,5
41623481,1543369011000312,453789332,-719249037,420574,389054,1.5960001,0.11391345,648.24603,1556.0591,9.0199995,17.8,102,5,13.290001,9.936001,8.825001,0.13900001,0.7262805,0,0,0,5
41822785,1543369011200312,453789512,-719248816,420761,389241,1.59,0.11276432,643.55304,1543.05,9.0199995,17.8,102,5,13.534,10.045,9.071,0.21300001,0.7344856,0,0,0,5
42024619,1543369011400312,453789687,-719248632,421244,389724,1.5280001,0.11850471,638.978,1530.363,9.0199995,17.8,102,5,12.728001,9.354,8.6310005,0.279,0.7452313,0,0,0,5
42214489,1543369011600312,453789849,-719248377,420399,388880,1.5250001,0.111633696,634.523,1517.9851,9.0199995,17.8,102,4,13.423,10.009001,8.944,-0.009000001,0.72928977,0,0,0,5
42419495,1543369011800312,453789999,-719248139,420020,388500,1.511,0.11981737,630.17804,1505.904,9.0199995,17.8,102,4,12.712001,9.309,8.657001,0.177,0.7491295,0,0,0,5
42622585,1543369012000312,453790132,-719247839,418793,387274,1.463,0.11939378,625.952,1494.1421,9.0199995,17.8,102,4,13.190001,9.764001,8.868,0.027,0.73736316,0,0,0,5
42823485,1543369012200312,453790277,-719247584,417916,386397,1.5100001,0.12270886,621.83,1482.6461,9.0199995,17.8,102,4,13.071001,9.56,8.915,0.067,0.75050324,0,0,0,5
43024762,1543369012400312,453790415,-719247306,416632,385112,1.5250001,0.12280031,617.804,1471.411,9.0199995,17.8,102,4,13.154,9.64,8.949,0.132,0.74824077,0,0,0,5
43221477,1543369012600313,453790488,-719246894,412625,381106,1.5170001,0.12639761,613.874,1460.4291,9.0199995,17.8,102,7,12.887001,9.295,8.927,0.307,0.7652357,0,0,0,5
43428798,1543369012800313,453790562,-719246505,408635,377116,1.5230001,0.13209768,610.033,1449.6881,9.0199995,17.8,102,7,12.460001,9.06,8.553,0.259,0.75665444,0,0,0,5
43626478,1543369013000313,453790664,-719246171,405339,373820,1.4720001,0.12530853,606.27905,1439.18,9.0199995,17.8,102,7,12.883,9.498,8.705001,0.15400001,0.7418553,0,0,0,5
43838604,1543369013200313,453790721,-719245747,400577,369058,1.4670001,0.12651211,602.611,1428.8981,9.0199995,17.8,102,7,12.740001,9.449,8.5460005,0.23200001,0.73524344,0,0,0,5
44030717,1543369013400313,453790767,-719245306,395152,363633,1.455,0.12902066,599.025,1418.8351,9.0199995,17.8,102,7,12.625001,9.262,8.580001,0.19900002,0.74723774,0,0,0,5
44221481,1543369013600313,453790800,-719244827,389063,357544,1.5130001,0.13143235,595.518,1408.9811,9.0199995,17.8,102,4,12.55,9.203,8.533,0.26500002,0.7476199,0,0,0,5
44420547,1543369013800313,453790816,-719244320,382106,350587,1.524,0.13202927,592.086,1399.3281,9.0199995,17.8,102,4,12.580001,9.233001,8.544001,0.215,0.74664307,0,0,0,5
44621516,1543369014000313,453790793,-719243758,373808,342289,1.5430001,0.13516143,588.73004,1389.8721,9.0199995,17.8,102,4,12.43,9.005,8.569,0.29700002,0.7606111,0,0,0,5
45808716,1543369015200313,453789422,-719238041,263276,231757,1.674,0.13725635,13.514001,17.846,3.59,5.18,102,4,11.536,8.915,7.3210006,-0.41000003,0.6875089,0,3,1,6
46006930,1543369015400313,453789550,-719237865,263985,232466,1.6150001,0.1360093,12.893001,16.778,3.59,5.18,102,4,11.17,8.639,7.0810003,-0.305,0.6866448,0,3,1,6
46211484,1543369015600313,453789672,-719237675,263844,232326,1.5350001,0.1271886,12.2960005,15.932001,3.59,5.18,102,4,11.01,8.617001,6.854,-0.127,0.6718812,0,3,1,6
46403483,1543369015800313,453789778,-719237497,264173,232654,1.342,0.11395237,11.617001,15.117001,3.59,5.18,102,4,10.782001,8.485001,6.6520004,-0.22800002,0.6648482,0,3,1,6
46609483,1543369016000313,453789890,-719237349,264741,233222,1.184,0.1025983,11.083,14.552001,3.59,5.18,102,4,10.432,8.325001,6.287,-0.15,0.6468127,0,3,1,6
46833050,1543369016200313,453789950,-719237149,264118,232599,1.001,0.08914949,10.585,13.996,3.59,5.18,102,4,10.3220005,8.294001,6.144,-0.133,0.63754255,0,3,1,6
47016783,1543369016400313,453789997,-719237018,264981,233462,0.77500004,0.069984555,9.993,13.521001,3.59,5.18,102,4,10.146001,8.274,5.873,0.05,0.6172622,0,3,1,6
47217493,1543369016600314,453790078,-719236886,265392,233873,0.66,0.06255696,9.451,13.132001,3.59,5.18,102,4,9.835,8.076,5.6140003,0.15400001,0.6074889,0,3,1,6
47418190,1543369016800314,453790222,-719236773,265958,234439,0.64900005,0.059645228,9.003,12.808001,3.59,5.18,102,4,9.740001,8.056001,5.4750004,0.16800001,0.5969638,0,3,1,6
47616718,1543369017000314,453790234,-719236648,266177,234658,0.507,0.05000752,8.473001,12.429001,3.59,5.18,102,4,9.706,8.183001,5.2190003,0.35000002,0.5677566,0,3,1,6
47809571,1543369017200314,453790383,-719236533,265886,234367,0.64100003,0.05356223,8.011001,11.528001,3.59,5.18,102,4,9.495001,8.109,4.938,0.26200002,0.5469973,0,3,1,6
48016654,1543369017400314,453790538,-719236419,265912,234393,0.64500004,0.05497909,7.7300005,11.262,3.59,5.18,102,4,9.268001,7.906,4.8360004,0.091000006,0.54892135,0,3,1,6
48216792,1543369017600314,453790673,-719236300,265587,234068,0.656,0.051051926,7.4220004,10.619,3.59,5.18,102,5,9.383,8.236,4.4950004,0.32500002,0.4995907,0,3,1,6
48414480,1543369017800314,453790817,-719236191,265188,233669,0.64900005,0.049875222,7.122,10.077001,3.59,5.18,102,5,9.284,8.165,4.418,0.33400002,0.49599078,0,3,1,6
48615490,1543369018000314,453790979,-719236100,265296,233778,0.657,0.051100444,6.8630004,9.619,3.59,5.18,102,5,9.097,8.041,4.254,0.157,0.4866161,0,3,1,6
