timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
53171049,-0.30423865,-0.12659778,0.5209281,3993,0,0.23761709,0.97937125,-10.011353,3993
53175062,-0.27255452,-0.11287881,0.51170313,4013,0,0.20606671,0.9794258,-10.014181,4013
53179050,-0.23693976,-0.0937606,0.4967201,3988,0,0.13713296,1.1247618,-10.135128,3988
53183064,-0.1873541,-0.07302712,0.4837285,4014,0,0.08194662,1.1859255,-10.277645,4014
53187056,-0.13648978,-0.051131,0.4661206,3992,0,0.08384966,1.2075949,-10.241105,3992
53191050,-0.08456162,-0.023068072,0.4472839,3994,0,0.10476583,1.21911,-10.138163,3994
53195050,-0.03157241,0.009310789,0.43148825,4000,0,0.16318975,1.0986681,-10.012837,4000
53199080,0.013019927,0.04191995,0.41803208,4030,0,0.15639538,1.0086244,-9.847899,4030
53203115,0.056372028,0.07806375,0.40710047,4035,0,0.14212471,0.9506523,-9.789613,4035
53207087,0.09526887,0.11427909,0.39288712,3972,0,0.054939184,0.88991916,-9.775794,3972
53211080,0.1314184,0.15292698,0.3830957,3993,0,0.013495177,0.81193006,-9.704482,3993
53215080,0.16429132,0.18901208,0.3741163,4000,0,-0.020750148,0.6848748,-9.577868,4000
53219124,0.18849565,0.22622764,0.36493707,4044,0,-0.11021641,0.6270624,-9.495007,4044
53223052,0.20955186,0.26021796,0.35367042,3928,0,-0.17472795,0.61353374,-9.518921,3928
53227080,0.22919995,0.293505,0.34022707,4028,0,-0.24173822,0.60472476,-9.592602,4028
53231073,0.25264978,0.3244851,0.32383102,3993,0,-0.27562144,0.574317,-9.621704,3993
53235073,0.2755733,0.35196862,0.3085051,4000,0,-0.3069793,0.531797,-9.577869,4000
53239093,0.2966881,0.3806342,0.2925421,4020,0,-0.29113084,0.54945165,-9.475453,4020
53243060,0.32180247,0.41035205,0.272521,3967,0,-0.26424956,0.5569174,-9.396243,3967
53247079,0.34935915,0.44031638,0.25095585,4019,0,-0.2885128,0.6127177,-9.45438,4019
53251073,0.38607776,0.4709094,0.22600345,3994,0,-0.27791163,0.73323447,-9.574696,3994
53255073,0.43339923,0.5003289,0.19961622,4000,0,-0.235713,0.76874673,-9.728622,4000
53259079,0.4882007,0.52538735,0.16895685,4006,0,-0.16411832,0.8224991,-9.862976,4006
53263110,0.5484199,0.54829663,0.13992128,4031,0,-0.13316691,0.8054633,-9.900825,4031
53267080,0.60851115,0.57198447,0.107671395,3970,0,-0.07332195,0.82894635,-9.931389,3970
53271073,0.66689104,0.58850384,0.0778371,3993,0,-0.010857877,0.8683181,-9.974508,3993
53275073,0.72674096,0.60295534,0.04508634,4000,0,0.07515051,0.8276715,-10.009377,4000
53279080,0.774334,0.6104942,0.016436275,4007,0,0.18288265,0.7154603,-9.960021,4007
53283099,0.80913115,0.6113947,-0.010884833,4019,0,0.2721184,0.58694226,-9.884112,4019
53287080,0.8310505,0.60910076,-0.03588374,3981,0,0.37500992,0.47971144,-9.801572,3981
53291073,0.83835167,0.6011564,-0.06017812,3993,0,0.49054757,0.36264744,-9.747147,3993
53295073,0.8316456,0.5864681,-0.081289575,4000,0,0.56673354,0.24510719,-9.74372,4000
53299080,0.81066823,0.56603044,-0.10212919,4007,0,0.62204415,0.15352717,-9.723622,4007
53303098,0.7782278,0.5357904,-0.11991922,4018,0,0.726225,0.03804851,-9.62254,4018
53307073,0.73410493,0.5021314,-0.13301374,3975,0,0.8029121,-0.08014912,-9.57099,3975
53311073,0.68251437,0.46510687,-0.14757434,4000,0,0.8460206,-0.12357119,-9.568623,4000
53315079,0.62551373,0.42217395,-0.16563609,4006,0,0.8682431,-0.11350792,-9.627822,4006
53319077,0.5702046,0.3759802,-0.17899631,3998,0,0.9123959,-0.13856067,-9.766122,3998
53323087,0.5158847,0.3242541,-0.19385587,4010,0,0.93151873,-0.19402824,-9.919411,4010
53327881,0.4525397,0.25546667,-0.21263815,4794,0,0.90214634,-0.1266216,-10.20645,4794
53331913,0.40306515,0.18406823,-0.23215958,4032,0,0.8995062,-0.066319086,-10.459634,4032
53335881,0.36582157,0.122555055,-0.2466487,3968,0,0.92998695,-0.0917001,-10.609341,3968
53339891,0.32570797,0.047889348,-0.25947487,4010,0,0.9555309,-0.18596761,-10.702611,4010
53343906,0.28811908,-0.020232575,-0.2697495,4015,0,0.9596501,-0.23773067,-10.750195,4015
53347881,0.24843448,-0.091393635,-0.2833623,3975,0,0.9769278,-0.23056096,-10.806642,3975
53351850,0.21078372,-0.15740553,-0.29405066,3969,0,0.9872305,-0.20781444,-10.837632,3969
53355874,0.16970095,-0.22674455,-0.3072415,4024,0,0.98002374,-0.23025365,-10.783571,4024
53359884,0.11819207,-0.29540512,-0.31922343,4010,0,0.9507212,-0.29808944,-10.640576,4010
53363900,0.06764959,-0.3543184,-0.32838663,4016,0,0.8826806,-0.32537776,-10.516017,4016
53367873,0.010699193,-0.41083145,-0.3404154,3973,0,0.8125237,-0.37931105,-10.364321,3973
53371874,-0.055688195,-0.46468624,-0.35240564,4001,0,0.73462003,-0.44817892,-10.213873,4001
53375880,-0.120458126,-0.5131314,-0.36376655,4006,0,0.5813001,-0.3949006,-10.211544,4006
53379873,-0.18342581,-0.5579576,-0.37455696,3993,0,0.47751397,-0.31451982,-10.129578,3993
53383873,-0.24050666,-0.59448934,-0.3889457,4000,0,0.39836738,-0.35457373,-9.944085,4000
53387873,-0.2943837,-0.6191386,-0.40053245,4000,0,0.36503986,-0.4042891,-9.764596,4000
53391873,-0.34528553,-0.642288,-0.4116396,4000,0,0.30627328,-0.43394583,-9.757209,4000
53395886,-0.38659668,-0.6590286,-0.4272114,4013,0,0.15865362,-0.22051677,-9.909387,4013
53399895,-0.40479356,-0.6648447,-0.44659686,4009,0,0.06891587,-0.03631668,-10.036767,4009
53403914,-0.41228172,-0.6695444,-0.46734467,4019,0,0.02324351,0.026806785,-10.085637,4019
53407873,-0.4113475,-0.67103827,-0.49363104,3959,0,-0.033188075,0.08859801,-10.040056,3959
53411888,-0.40309262,-0.6634898,-0.51910275,4015,0,-0.08401503,0.13650058,-10.065288,4015
53415880,-0.3868368,-0.6539435,-0.54440403,3992,0,-0.15917942,0.21639663,-10.11727,3992
53419873,-0.36494094,-0.63944525,-0.5745415,3993,0,-0.21740213,0.29436818,-10.11987,3993
53423929,-0.34188333,-0.61977005,-0.6070973,4056,0,-0.27874294,0.3045683,-10.024883,4056
53427873,-0.32096586,-0.6008744,-0.6386964,3944,0,-0.33025593,0.33521438,-9.915927,3944
53431896,-0.30044886,-0.57885903,-0.6728888,4023,0,-0.39226538,0.3534182,-9.872627,4023
53435873,-0.27431008,-0.55531526,-0.70410913,3977,0,-0.4421466,0.37468818,-9.896002,3977
53439873,-0.24837571,-0.5298877,-0.73798263,4000,0,-0.4386217,0.38870773,-9.77398,4000
53443880,-0.2196702,-0.49905032,-0.76950866,4007,0,-0.42949754,0.2507375,-9.712912,4007
53447873,-0.20358576,-0.47051275,-0.80366826,3993,0,-0.44588304,0.27658382,-9.655318,3993
53451915,-0.18198402,-0.43801066,-0.83318037,4042,0,-0.4731938,0.35089216,-9.66643,4042
53455874,-0.16511063,-0.4115408,-0.8678488,3959,0,-0.4237276,0.3339962,-9.583299,3959
53459887,-0.15394525,-0.38295734,-0.89894414,4013,0,-0.36514276,0.26146892,-9.447472,4013
53463880,-0.14824435,-0.35361007,-0.92501515,3993,0,-0.26087862,0.16994032,-9.344845,3993
53467882,-0.14999753,-0.32753372,-0.95037293,4002,0,-0.20029959,0.18461311,-9.340812,4002
53471883,-0.15143022,-0.30165076,-0.9750554,4001,0,-0.15280946,0.204693,-9.349912,4001
53475873,-0.15488298,-0.28191,-1.0002971,3990,0,-0.09850427,0.17498209,-9.384982,3990
53479873,-0.16031618,-0.26208663,-1.020175,4000,0,-0.014948173,0.120037824,-9.457026,4000
53483886,-0.16619802,-0.2473399,-1.0381484,4013,0,0.10238541,0.067865096,-9.523394,4013
53487898,-0.17467998,-0.23505902,-1.0520757,4012,0,0.1849326,0.037339695,-9.56287,4012
53491899,-0.18052785,-0.22349772,-1.0640507,4001,0,0.27706924,0.018035496,-9.559582,4001
53495873,-0.18845376,-0.21995859,-1.075344,3974,0,0.37997097,0.021270558,-9.615157,3974
53499884,-0.19425875,-0.2171222,-1.0848851,4011,0,0.43987924,0.065858275,-9.697162,4011
53503886,-0.19878937,-0.21862292,-1.0929216,4002,0,0.5113998,0.081261516,-9.749178,4002
53507883,-0.20539618,-0.22197026,-1.0968285,3997,0,0.5953079,0.067032136,-9.788549,3997
53511913,-0.21141317,-0.22911446,-1.1028734,4030,0,0.69301236,0.06570212,-9.850737,4030
53515873,-0.21717767,-0.23756133,-1.1068611,3960,0,0.7686508,0.05408774,-9.885025,3960
53519884,-0.22099128,-0.24868545,-1.1051631,4011,0,0.83684504,0.046524912,-9.922669,4011
53523887,-0.22746027,-0.25863197,-1.1016773,4003,0,0.9074747,0.047895826,-9.958819,4003
53527884,-0.2343051,-0.27241874,-1.0940256,3997,0,1.0050461,-0.008394298,-9.923683,3997
53531873,-0.24614234,-0.28507304,-1.0879347,3989,0,1.0821524,-0.06527542,-9.828279,3989
53535873,-0.26251832,-0.29657114,-1.0814987,4000,0,1.1558053,-0.0943045,-9.7716875,4000
53539897,-0.28271568,-0.31093723,-1.0667139,4024,0,1.2084597,-0.12483209,-9.753526,4024
53543880,-0.30204707,-0.32444352,-1.0520797,3983,0,1.243038,-0.19298494,-9.6749935,3983
53547873,-0.32535815,-0.33575732,-1.0342602,3993,0,1.2702596,-0.27177283,-9.508362,3993
53551873,-0.35530186,-0.34037828,-1.0176297,4000,0,1.2621607,-0.28302485,-9.4195,4000
53555873,-0.38161853,-0.34599948,-0.99932665,4000,0,1.2232406,-0.23075745,-9.388925,4000
53559922,-0.40560037,-0.34511688,-0.9812383,4049,0,1.1589172,-0.19220853,-9.422065,4049
53563879,-0.42700183,-0.34362707,-0.96570855,3957,0,1.0695632,-0.13490443,-9.435831,3957
53567873,-0.43799773,-0.33990943,-0.95279425,3994,0,0.9986506,-0.08207878,-9.459933,3994
53571910,-0.44646725,-0.33459336,-0.9411897,4037,0,0.9385711,0.01171393,-9.598698,4037
53575873,-0.4434251,-0.32901043,-0.9351524,3963,0,0.8852528,0.092382535,-9.672702,3963
53579923,-0.43279347,-0.31869343,-0.9258144,4050,0,0.8570022,0.091537334,-9.62701,4050
53583874,-0.41770077,-0.3064999,-0.9208589,3951,0,0.8005828,0.14015153,-9.605549,3951
53587873,-0.39728075,-0.28874314,-0.91739947,3999,0,0.7791228,0.2339495,-9.640856,3999
53591890,-0.37182376,-0.27243498,-0.9177421,4017,0,0.72074825,0.31337067,-9.720279,4017
53595873,-0.34129113,-0.25226313,-0.91436243,3983,0,0.66474336,0.37446564,-9.796892,3983
53599881,-0.30438074,-0.23396605,-0.91658664,4008,0,0.67129064,0.37730363,-9.80519,4008
53603873,-0.27012828,-0.21343727,-0.9173528,3992,0,0.6440649,0.3726042,-9.78356,3992
53607873,-0.23357305,-0.190933,-0.9224052,4000,0,0.61981523,0.36948133,-9.777915,4000
53611902,-0.20133702,-0.17232957,-0.923575,4029,0,0.59352684,0.34418654,-9.758169,4029
53615873,-0.17515562,-0.15428855,-0.92662054,3971,0,0.56882364,0.29491928,-9.725822,3971
53619905,-0.15759282,-0.13583586,-0.9271439,4032,0,0.5693138,0.2071179,-9.6424885,4032
53623873,-0.14481896,-0.11654557,-0.92527103,3968,0,0.5905324,0.099548586,-9.470988,3968
53627874,-0.14409126,-0.09460279,-0.9238609,4001,0,0.6152407,-0.01487868,-9.339574,4001
53631887,-0.14864753,-0.07471398,-0.91886336,4013,0,0.59976864,-0.035753854,-9.285566,4013
53635874,-0.1583334,-0.055290513,-0.9138458,3987,0,0.5894547,-0.050024856,-9.254438,3987
53639912,-0.17067917,-0.039843522,-0.908673,4038,0,0.5932374,-0.07214916,-9.252516,4038
53643873,-0.18745534,-0.023937184,-0.90419984,3961,0,0.58803254,-0.10201469,-9.251444,3961
53647874,-0.20020334,-0.009622168,-0.8996294,4001,0,0.5931147,-0.12348593,-9.286727,4001
53651880,-0.21801816,0.0032090773,-0.8942935,4006,0,0.5925303,-0.093458496,-9.372989,4006
53655911,-0.23172076,0.014528288,-0.8890642,4031,0,0.6237928,-0.07130056,-9.382515,4031
53660701,-0.24518897,0.026278425,-0.88634044,4790,0,0.6364336,-0.13610388,-9.393061,4790
53664674,-0.26435617,0.03646122,-0.88392574,3973,0,0.62233603,-0.052219756,-9.428794,3973
53668674,-0.27378047,0.044801954,-0.8822662,4000,0,0.63691074,0.01586197,-9.480406,4000
53672715,-0.2807512,0.049116313,-0.88288933,4041,0,0.62197024,0.03272549,-9.491091,4041
53676674,-0.28463012,0.056898437,-0.88106626,3959,0,0.66410494,0.111504816,-9.522238,3959
53680734,-0.28296152,0.064655975,-0.8853524,4060,0,0.6965704,0.13037653,-9.520473,4060
53684674,-0.279747,0.0708684,-0.8860594,3940,0,0.7187115,0.18624204,-9.608348,3940
53688673,-0.260441,0.07889682,-0.88840634,3999,0,0.74238825,0.289759,-9.703691,3999
53692687,-0.24326208,0.08294945,-0.89407545,4014,0,0.730085,0.30709645,-9.751466,4014
53696674,-0.22511154,0.0875324,-0.8990521,3987,0,0.7458312,0.3529142,-9.8403225,3987
53700703,-0.1981478,0.0888998,-0.9042868,4029,0,0.76890683,0.3805949,-9.996827,4029
53704674,-0.17005952,0.09126521,-0.9072101,3971,0,0.82389396,0.29635128,-10.030224,3971
53708673,-0.14405341,0.09572942,-0.90454346,3999,0,0.8925028,0.2258262,-9.937422,3999
53712686,-0.12820153,0.09566278,-0.90068156,4013,0,0.94668967,0.2252307,-9.803351,4013
53716674,-0.117868654,0.099185176,-0.90070724,3988,0,0.96375567,0.29161662,-9.829737,3988
53720719,-0.10342664,0.09757538,-0.8983935,4045,0,0.9525581,0.3288808,-9.926258,4045
53724673,-0.087049685,0.09775707,-0.8945596,3954,0,0.95315415,0.3052342,-10.005942,3954
53728674,-0.07249214,0.09614408,-0.8893973,4001,0,0.97552097,0.2676356,-10.080144,4001
53732678,-0.06147813,0.093147784,-0.8838301,4004,0,1.0163571,0.23045553,-10.158804,4004
53736674,-0.048050515,0.092020504,-0.8770411,3996,0,1.0645499,0.22648339,-10.178364,3996
53740719,-0.029974444,0.08930977,-0.87106484,4045,0,1.0985254,0.22983846,-10.191003,4045
53744683,-0.019074852,0.082000084,-0.85884523,3964,0,1.0776831,0.2436209,-10.293521,3964
53748674,-0.0052230516,0.07714926,-0.8520193,3991,0,1.0917916,0.31273553,-10.342808,3991
53752674,0.0145455,0.07256819,-0.8441258,4000,0,1.1405946,0.29465473,-10.356736,4000
53756710,0.027908506,0.06406592,-0.8286973,4036,0,1.2074108,0.14739345,-10.404593,4036
53760680,0.04225261,0.05317962,-0.814327,3970,0,1.2103229,0.16158704,-10.535028,3970
53764673,0.060096852,0.044814985,-0.8005032,3993,0,1.2223152,0.17772278,-10.691391,3993
53768674,0.07603462,0.029858606,-0.7857529,4001,0,1.2104882,0.21521063,-10.832806,4001
53772673,0.09694631,0.012100879,-0.7692236,3999,0,1.2212918,0.16633879,-10.857076,3999
53776693,0.10970628,-0.0016392192,-0.7505865,4020,0,1.2409174,0.073195904,-10.782761,4020
53780680,0.11719202,-0.019240085,-0.7304955,3987,0,1.2264941,0.033665925,-10.779173,3987
53784674,0.12058021,-0.034255102,-0.7131044,3994,0,1.1641766,0.016703533,-10.819054,3994
53788680,0.12091384,-0.05070787,-0.6946521,4006,0,1.0581679,-0.023890872,-10.80088,4006
53792673,0.11018186,-0.06725528,-0.6767772,3993,0,0.9537404,-0.07093953,-10.689226,3993
53796684,0.09495576,-0.08078244,-0.6562215,4011,0,0.8712146,-0.1133267,-10.542617,4011
53800679,0.073008634,-0.08967975,-0.6363996,3995,0,0.7781009,-0.18757795,-10.393427,3995
53804719,0.04672199,-0.09936479,-0.6181062,4040,0,0.6926676,-0.23384677,-10.360095,4040
53808700,0.019387228,-0.10579051,-0.59883326,3981,0,0.57862085,-0.25582623,-10.361185,3981
53812674,-0.00800637,-0.10482418,-0.58498484,3974,0,0.4791962,-0.22372943,-10.342559,3974
53816682,-0.039020747,-0.10355317,-0.5742375,4008,0,0.38337594,-0.17602257,-10.234228,4008
53820679,-0.072679155,-0.0987421,-0.56347054,3997,0,0.27392408,-0.110179365,-10.150638,3997
53824673,-0.10202737,-0.09162859,-0.5582351,3994,0,0.15279572,-0.040064335,-10.136607,3994
53828681,-0.13147141,-0.0874688,-0.5580956,4008,0,0.039383166,0.013010371,-10.153493,4008
53832674,-0.15782982,-0.07814753,-0.55925626,3993,0,-0.033637628,0.10000909,-10.137451,3993
53836674,-0.17860584,-0.070837654,-0.563834,4000,0,-0.09049887,0.20487915,-10.127533,4000
53840725,-0.19383068,-0.058865186,-0.57065856,4051,0,-0.17023274,0.33069083,-10.162131,4051
53844673,-0.20263503,-0.05085339,-0.5883422,3948,0,-0.25927725,0.47136027,-10.305512,3948
53848708,-0.19866729,-0.039269015,-0.606108,4035,0,-0.33075505,0.59434354,-10.470251,4035
53852673,-0.18296187,-0.030326752,-0.62723804,3965,0,-0.36362275,0.6960287,-10.6768,3965
53856685,-0.16128136,-0.02545099,-0.6507157,4012,0,-0.358792,0.79219145,-10.834879,4012
53860691,-0.13297223,-0.019424874,-0.676366,4006,0,-0.33057633,0.821949,-10.920085,4006
53864673,-0.099768594,-0.010440925,-0.697821,3982,0,-0.27070343,0.77889884,-10.866943,3982
53868716,-0.06705469,-0.005674728,-0.71616745,4043,0,-0.2534429,0.779851,-10.909224,4043
53872673,-0.03753561,-0.00038527805,-0.7329777,3957,0,-0.23348384,0.77895075,-10.962455,3957
53876674,-0.0072756303,0.0036049772,-0.75102115,4001,0,-0.18715131,0.69280446,-11.015403,4001
53880684,0.015036751,0.0052679367,-0.7631424,4010,0,-0.08781678,0.5386663,-10.934006,4010
53884673,0.03331373,0.008281415,-0.7665371,3989,0,0.041577745,0.4068572,-10.839107,3989
53888679,0.045359086,0.010144551,-0.765145,4006,0,0.16472219,0.3277285,-10.840587,4006
53892673,0.056400947,0.010928654,-0.7588401,3994,0,0.26722926,0.26861504,-10.921125,3994
53896673,0.07090031,0.011195473,-0.7468292,4000,0,0.3895347,0.1961336,-10.951692,4000
53900673,0.087982304,0.007856647,-0.73558086,4000,0,0.5231153,0.14635998,-11.092671,4000
53904673,0.10699909,0.0031958483,-0.7170724,4000,0,0.6252958,0.024305874,-11.224358,4000
53908679,0.12378734,-0.0068567013,-0.69599545,4006,0,0.64502096,-0.022375785,-11.366384,4006
53912674,0.14419247,-0.017679872,-0.6759586,3995,0,0.6736953,-0.04914921,-11.433862,3995
53916674,0.1653291,-0.028885858,-0.6518146,4000,0,0.7345255,-0.17392343,-11.373113,4000
53920673,0.18134831,-0.0415452,-0.626104,3999,0,0.72381616,-0.27412286,-11.328046,3999
53924714,0.19492877,-0.053802546,-0.6000192,4041,0,0.6508336,-0.249713,-11.332951,4041
53928680,0.2085526,-0.067531504,-0.5757374,3966,0,0.57493246,-0.26541173,-11.239352,3966
53932673,0.21574122,-0.0792822,-0.5543575,3993,0,0.52599967,-0.3917394,-11.1065235,3993
53936701,0.21277414,-0.09167718,-0.5330607,4028,0,0.4285689,-0.49733096,-10.9411125,4028
53940673,0.20329829,-0.09748096,-0.5134054,3972,0,0.29735035,-0.5379614,-10.740166,3972
53944683,0.18393604,-0.10372595,-0.49713838,4010,0,0.16309632,-0.5626978,-10.469855,4010
53948680,0.15702681,-0.10745924,-0.48725936,3997,0,-0.02434794,-0.6124742,-10.260952,3997
53952673,0.120515466,-0.10436864,-0.4792785,3993,0,-0.19767474,-0.67586744,-10.014805,3993
53956717,0.075689785,-0.09738184,-0.47153947,4044,0,-0.3578323,-0.74324226,-9.732043,4044
53960684,0.028557522,-0.08695965,-0.46786928,3967,0,-0.48753095,-0.781822,-9.4846115,3967
53964673,-0.02241281,-0.07308334,-0.46997693,3989,0,-0.6386348,-0.7539878,-9.332231,3989
53968656,-0.072475925,-0.050834566,-0.47728893,3983,0,-0.79316807,-0.6748927,-9.21155,3983
53972650,-0.11991457,-0.028143717,-0.4886651,3994,0,-0.9174496,-0.5988293,-9.088749,3994
53976686,-0.16356748,-0.0016814546,-0.5044752,4036,0,-1.0390806,-0.54946685,-9.035678,4036
53980684,-0.20496416,0.028200852,-0.5273327,3998,0,-1.1683749,-0.47416428,-9.049658,3998
53984683,-0.23294725,0.05884375,-0.55367273,3999,0,-1.2540574,-0.3674135,-9.084197,3999
53988656,-0.25795826,0.08460322,-0.5875355,3973,0,-1.3297561,-0.2658816,-9.083231,3973
53992650,-0.27563363,0.112161815,-0.6209926,3994,0,-1.3702315,-0.1484754,-9.171477,3994
53996693,-0.2806035,0.14049098,-0.6586884,4043,0,-1.4136807,-0.07172979,-9.234315,4043
54000650,-0.28377253,0.16730382,-0.70228857,3957,0,-1.451098,-0.0037574966,-9.356099,3957
54004649,-0.27578264,0.19119807,-0.74721104,3999,0,-1.4741025,0.0745656,-9.461985,3999
54008682,-0.26285657,0.21368195,-0.79172194,4033,0,-1.4910959,0.12529877,-9.55947,4033
54012649,-0.2469384,0.23568663,-0.83429796,3967,0,-1.4102365,0.09875277,-9.598813,3967
54016675,-0.22955368,0.2515188,-0.8763456,4026,0,-1.3392355,0.09941349,-9.668818,4026
54020649,-0.20975983,0.26817504,-0.91740084,3974,0,-1.2336347,0.10941794,-9.753139,3974
54024650,-0.18899049,0.28028637,-0.95486146,4001,0,-1.1032329,0.045424744,-9.837648,4001
54028666,-0.17018938,0.28995886,-0.98508006,4016,0,-0.94550097,-0.034372285,-9.894854,4016
54032651,-0.15462005,0.29951906,-1.0113493,3985,0,-0.7865664,-0.111088224,-9.899938,3985
54036650,-0.14514405,0.30139443,-1.0356954,3999,0,-0.64241844,-0.18029228,-9.90111,3999
54040655,-0.13886535,0.29899266,-1.0524814,4005,0,-0.5203636,-0.26027846,-9.932717,4005
54044650,-0.13812526,0.2943927,-1.0647365,3995,0,-0.389628,-0.34766376,-9.950347,3995
54048668,-0.14644875,0.28681087,-1.0719497,4018,0,-0.29763559,-0.47052786,-9.939061,4018
54052649,-0.16075659,0.275562,-1.0712793,3981,0,-0.2102033,-0.5665945,-9.921419,3981
54056650,-0.17839451,0.2631485,-1.0677748,4001,0,-0.1385004,-0.6406343,-9.919725,4001
54060650,-0.19972134,0.24806605,-1.0587093,4000,0,-0.055871397,-0.71804774,-9.890278,4000
54064663,-0.2238335,0.23148419,-1.0503653,4013,0,0.014939165,-0.74211776,-9.952853,4013
54068650,-0.24779776,0.21177877,-1.0371808,3987,0,0.05069127,-0.79441357,-9.961553,3987
54072659,-0.275097,0.19348916,-1.0217333,4009,0,0.06059694,-0.81139,-10.003474,4009
54076656,-0.29874006,0.17441899,-1.0086476,3997,0,0.027494187,-0.7555304,-10.034496,3997
54080649,-0.322236,0.15303418,-0.9929248,3993,0,-0.04161505,-0.7061005,-10.012715,3993
54084679,-0.34527177,0.13290986,-0.9825625,4030,0,-0.09612797,-0.6288557,-9.981515,4030
54088650,-0.36445874,0.11581397,-0.9748063,3971,0,-0.18065965,-0.59003127,-10.00969,3971
54092697,-0.38530457,0.09608266,-0.97141844,4047,0,-0.28434795,-0.49301663,-10.053023,4047
54096656,-0.39490378,0.08048003,-0.96858084,3959,0,-0.39551228,-0.34414938,-10.099191,3959
54100649,-0.39826217,0.07002622,-0.9693848,3993,0,-0.48552448,-0.32296714,-10.076532,3993
54104648,-0.40690354,0.05852217,-0.97351915,3999,0,-0.5920073,-0.27774292,-10.028094,3999
54108651,-0.4135484,0.049737092,-0.9787297,4003,0,-0.6933003,-0.19228771,-9.942122,4003
54112660,-0.41701725,0.044591796,-0.98658067,4009,0,-0.78160566,-0.14949484,-9.849098,4009
54116656,-0.4219757,0.04654878,-0.9958466,3996,0,-0.8102496,-0.06495383,-9.713898,3996
54120650,-0.425534,0.051399637,-1.0062343,3994,0,-0.8182826,-0.02803575,-9.596226,3994
54124655,-0.43004426,0.05819782,-1.015472,4005,0,-0.8437785,-0.050159927,-9.500578,4005
54128649,-0.43669745,0.0679451,-1.0211978,3994,0,-0.8448169,-0.04497862,-9.437793,3994
54132665,-0.44130886,0.08153554,-1.028984,4016,0,-0.8653887,-0.040446363,-9.360424,4016
54136655,-0.443065,0.09918568,-1.0341966,3990,0,-0.84347624,0.015749317,-9.263964,3990
54140650,-0.44526425,0.12022453,-1.0429711,3995,0,-0.8500674,0.06555088,-9.160467,3995
54144675,-0.44438902,0.14364514,-1.052571,4025,0,-0.89042467,0.14402068,-9.101513,4025
54148650,-0.43838048,0.16414517,-1.0642431,3975,0,-0.924728,0.20337191,-9.114249,3975
54153480,-0.42834246,0.19267051,-1.0752263,4830,0,-0.9231085,0.23259163,-9.143723,4830
54157473,-0.41581434,0.21929796,-1.0868214,3993,0,-0.91271615,0.2901602,-9.251778,3993
54161473,-0.394735,0.244975,-1.0985645,4000,0,-0.8993505,0.38569543,-9.259793,4000
54165504,-0.36595875,0.2749042,-1.1115965,4031,0,-0.82252103,0.45231733,-9.152678,4031
54169474,-0.33531842,0.3065323,-1.1234161,3970,0,-0.73630995,0.47722462,-9.093749,3970
54173473,-0.3004624,0.3388345,-1.131745,3999,0,-0.6345128,0.52407324,-9.111147,3999
54177473,-0.26373586,0.36925286,-1.1402181,4000,0,-0.51896703,0.5686054,-9.115434,4000
54181479,-0.22002128,0.40477952,-1.1478612,4006,0,-0.4064104,0.5658818,-9.098971,4006
54185512,-0.1772698,0.43301475,-1.1535517,4033,0,-0.29225728,0.6152467,-9.10398,4033
54189473,-0.1353354,0.46108487,-1.1604491,3961,0,-0.1909573,0.65000707,-9.15015,3961
54193498,-0.09035534,0.48611528,-1.1649854,4025,0,-0.08461742,0.63825923,-9.180145,4025
54197473,-0.04600943,0.50363106,-1.1678584,3975,0,0.02546659,0.62518114,-9.224631,3975
54201480,-0.0037334848,0.51865387,-1.1714339,4007,0,0.1344041,0.60304576,-9.244413,4007
54205481,0.03152385,0.5308064,-1.1759712,4001,0,0.2315975,0.5948734,-9.307346,4001
54209473,0.06768951,0.5360124,-1.173639,3992,0,0.32010823,0.58900553,-9.387634,3992
54213487,0.10349661,0.53338355,-1.1762838,4014,0,0.4008892,0.5730531,-9.485952,4014
54217473,0.13563228,0.5234263,-1.1761576,3986,0,0.45667434,0.5487906,-9.589844,3986
54221479,0.16474469,0.506624,-1.1741658,4006,0,0.5315347,0.49503988,-9.718149,4006
54225500,0.18835758,0.48828912,-1.1692646,4021,0,0.6070247,0.42710474,-9.754769,4021
54229473,0.20659433,0.4617027,-1.1613067,3973,0,0.68288934,0.3747791,-9.776671,3973
54233498,0.21354721,0.43610576,-1.1549432,4025,0,0.75154036,0.31406945,-9.745922,4025
54237473,0.21731064,0.40186143,-1.1488588,3975,0,0.8190234,0.21893056,-9.711662,3975
54241479,0.21113057,0.3669099,-1.1339989,4006,0,0.8698748,0.12562081,-9.659796,4006
54245505,0.19820492,0.3315637,-1.1208227,4026,0,0.9218348,0.028309984,-9.641547,4026
54249474,0.17711945,0.2948493,-1.1038469,3969,0,0.9579873,-0.04169666,-9.604342,3969
54253477,0.14995572,0.25294223,-1.0862656,4003,0,0.99452907,-0.09594086,-9.563294,4003
54257473,0.12109303,0.21326311,-1.0693678,3996,0,1.0035684,-0.10580406,-9.49952,3996
54261480,0.088388786,0.17339315,-1.0486699,4007,0,1.0035347,-0.13374525,-9.433132,4007
54265479,0.055220358,0.13902074,-1.0302132,3999,0,0.99902654,-0.16652955,-9.384939,3999
