timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
38666777,-0.64339876,-0.008275143,0.0281738,-0.7649678,0.2512088,0.24416116,1.3696309,0.14409839,0.10165179,3.714056,-9.875238e-05,-7.93396e-05,0.00086566474,-0.0018442316,0.0020635494,-0.0025556765,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.1949022e-07,0.00018284441,0.0009664505,3.564015e-05,2.5949807e-06,2.5808247e-06,1.1448752e-05,0.007521844,0.0075274054,0.011457159,0.008789804,0.008789732,0.062526606,1.4361226e-11,1.4385134e-11,4.3366467e-11,5.0000022e-08,5.0000033e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.13258785,0.2500532,3.8031008,0.0,0.0028930195,0.1612529,0.0,0.0,0.0,1e-06,0,0,64,165,0,0,0,1
38870655,-0.6527967,0.019730987,0.017217565,-0.75708044,0.3502935,0.2687608,1.5498431,0.15372825,0.115501896,3.717995,-9.86894e-05,-7.957376e-05,0.0008722689,-0.0018461362,0.0020085513,-0.0026291444,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,3.124449e-07,0.00022087622,0.0011757044,3.49733e-05,2.5632771e-06,2.5943432e-06,1.1661001e-05,0.0070170946,0.0070336396,0.011122776,0.008460033,0.0084612435,0.06160916,1.4433993e-11,1.4457616e-11,4.2615377e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1300818,0.24821192,3.7227514,0.0,0.0031276457,0.14476141,0.0,0.0,0.0,-0.000115,0,0,64,165,0,0,0,1
39071552,-0.6574279,0.012531785,0.01524224,-0.75325906,0.3728538,0.15019253,0.9549064,0.17494553,0.12368647,3.7055547,-9.8669036e-05,-7.979162e-05,0.0008784672,-0.0018473545,0.0019559793,-0.0027031712,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,3.0860676e-07,0.00022135727,0.0011287943,3.4607543e-05,2.5736356e-06,2.59087e-06,1.1688114e-05,0.006922819,0.0069504897,0.011186089,0.008376562,0.008379515,0.061418775,1.452148e-11,1.4544822e-11,4.1934182e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12944527,0.24782811,3.7092113,0.0,0.0034968278,0.087071605,0.0,0.0,0.0,-4.1e-05,0,0,64,165,0,0,0,1
39275616,-0.69160146,0.015158705,0.00082643324,-0.72211975,0.19445762,0.09586673,1.1188318,0.18354192,0.10515522,3.659643,-9.871026e-05,-8.001303e-05,0.0008844478,-0.0018516227,0.0019090404,-0.0027773036,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.5562647e-07,0.00018745585,0.0008941522,3.2783348e-05,2.61149e-06,2.64242e-06,1.3227334e-05,0.0067760865,0.0067799743,0.011083412,0.008553503,0.008557833,0.06213875,1.4616506e-11,1.4639444e-11,4.1309144e-11,5.000007e-08,5.000007e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1308103,0.24927646,3.5996068,0.0,0.003668497,0.13710417,0.0,0.0,0.0,9e-06,0,0,64,165,0,0,0,1
39480423,-0.72590625,0.015641894,-0.002475648,-0.6876114,0.06772214,-0.022781232,1.4713159,0.15296698,0.08391437,3.6867526,-9.8807424e-05,-8.025191e-05,0.00089092384,-0.0018575161,0.0018582125,-0.0028607443,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,4.779918e-07,0.00023735366,0.0012097547,3.0717598e-05,2.651579e-06,2.682617e-06,1.4846197e-05,0.0063629644,0.006352763,0.0107418,0.0082390085,0.008241572,0.06122424,1.471977e-11,1.4742067e-11,4.059297e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1283767,0.24743533,3.5061436,0.0,0.0030995815,0.118851095,0.0,0.0,0.0,3.5e-05,0,0,64,165,0,0,0,1
39680408,-0.7605487,0.0035921982,0.03260623,-0.6484518,0.19944194,0.07833712,0.98107994,0.13236794,0.06238356,3.7319725,-9.893721e-05,-8.045758e-05,0.0008965963,-0.0018627114,0.0018235605,-0.002933925,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,3.815424e-07,0.00021207634,0.0010529394,2.8569624e-05,2.7363442e-06,2.7119856e-06,1.6713142e-05,0.0063032433,0.006306823,0.010828518,0.008145664,0.008147014,0.06100971,1.4823233e-11,1.4844822e-11,3.9993835e-11,5.000007e-08,5.000007e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12764278,0.24700144,3.4508717,0.0,0.0026273418,0.071589656,0.0,0.0,0.0,3e-05,0,0,64,165,0,0,0,1
39885118,-0.7712688,-0.0068368297,0.012099142,-0.63635796,0.19901137,0.045490634,0.87433857,0.13067026,0.048632413,3.6665046,-9.9109864e-05,-8.065625e-05,0.00090231636,-0.0018686011,0.0017902675,-0.0030062257,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.8680844e-07,0.00018183398,0.0009215039,2.780837e-05,2.7746296e-06,2.7725152e-06,1.7150627e-05,0.0060690152,0.006072169,0.010666594,0.007823757,0.007825195,0.059934314,1.4923476e-11,1.4944284e-11,3.9387445e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12509577,0.24481486,3.3962243,0.0,0.0026554167,0.10945659,0.0,0.0,0.0,-5.3e-05,0,0,64,165,0,0,0,1
40089116,-0.76616794,0.005281083,0.0054072766,-0.642596,0.22112185,0.17603603,1.2062038,0.13551342,0.057670422,3.671727,-9.9307435e-05,-8.084674e-05,0.00090779475,-0.0018734365,0.0017620359,-0.0030782945,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.622844e-07,0.00015781577,0.0008639085,2.8071721e-05,2.8616462e-06,2.8698507e-06,1.6647951e-05,0.0059430515,0.005947122,0.010508773,0.0078663705,0.00786797,0.060142048,1.5025684e-11,1.5045699e-11,3.883926e-11,5.000007e-08,5.000007e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1254366,0.24523875,3.3879943,0.0,0.0026818078,0.116704896,0.0,0.0,0.0,-3.1e-05,0,0,64,165,0,0,0,1
40289089,-0.7481604,0.031450488,-0.0019352083,-0.66276926,0.26006857,0.08394675,1.1270007,0.14547502,0.0635278,3.7311633,-9.952936e-05,-8.1031394e-05,0.00091310556,-0.0018749193,0.0017329821,-0.0031499076,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.5769785e-07,0.00018596924,0.0009473839,2.9022545e-05,2.947379e-06,3.018673e-06,1.5387708e-05,0.005925111,0.0059333476,0.010478284,0.0078257015,0.0078277625,0.06000186,1.5116025e-11,1.5135166e-11,3.8305983e-11,5.000007e-08,5.000007e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12511382,0.24495277,3.456595,0.0,0.0028731066,0.097617894,0.0,0.0,0.0,-9e-05,0,0,64,165,0,0,0,1
40493890,-0.7497595,0.002262531,0.012550004,-0.6615876,0.18938285,0.08503246,0.8883592,0.14539489,0.055375617,3.716712,-9.980795e-05,-8.121844e-05,0.00091841846,-0.0018755081,0.0017001979,-0.003207101,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.4612868e-07,0.00019614262,0.00095168053,2.8865292e-05,3.034043e-06,3.0351102e-06,1.5311593e-05,0.005855678,0.005856692,0.01041712,0.00757367,0.007575641,0.059046406,1.519695e-11,1.5215051e-11,3.7765027e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12308253,0.24299467,3.4584246,0.0,0.0029530749,0.08016341,0.0,0.0,0.0,-8.7e-05,0,0,64,165,0,0,0,1
40694825,-0.7628074,0.001769493,-0.012881258,-0.64649504,0.06865963,0.08208031,1.0069253,0.1348252,0.05393062,3.743282,-0.000100079626,-8.1385675e-05,0.00092346506,-0.0018750863,0.0016764954,-0.003205518,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.1495919e-07,0.00017221505,0.0009072826,2.8033677e-05,3.1555533e-06,3.1433017e-06,1.5944184e-05,0.0059259767,0.0059201396,0.010427952,0.007785402,0.0077863685,0.05981831,1.5270857e-11,1.5288154e-11,3.7289297e-11,5.000007e-08,5.000007e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1247869,0.24457781,3.3656914,0.0,0.0027155136,0.10705285,0.0,0.0,0.0,4.8e-05,0,0,64,165,0,0,0,1
40894720,-0.8010356,0.028511018,-0.016567415,-0.597708,-0.06506126,0.07413234,1.2858713,0.098164834,0.052773446,3.788079,-0.00010036028,-8.156634e-05,0.00092857535,-0.0018726416,0.0016552004,-0.0032072698,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,4.3388792e-07,0.00020874565,0.0009694325,2.552878e-05,3.2454059e-06,3.30225e-06,1.81745e-05,0.005851617,0.0058445884,0.0102944365,0.0077693705,0.0077683567,0.059720956,1.5332497e-11,1.5348972e-11,3.6805788e-11,5.000007e-08,5.000007e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12465042,0.24437872,3.2232978,0.0,0.0020145734,0.08542607,0.0,0.0,0.0,-0.000103,0,0,64,165,0,0,0,1
