timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
135187377,2.3118646,0.048215795,0.8540886
135388068,2.3279645,0.045964714,0.85318995
135587955,2.3176284,0.046018526,0.8476345
135792238,2.3056352,0.038871143,0.85223365
135993627,2.379839,0.046612464,0.85129094
136193274,2.370727,0.044950053,0.84532416
136394012,2.3647394,0.041353446,0.84566313
136597570,2.3428354,0.052165065,0.85414356
136801776,2.366489,0.047295928,0.853573
137002615,2.3659189,0.039071742,0.8556386
137206600,2.3719277,0.038119417,0.85632735
137407247,2.3593237,0.044988204,0.8553655
137607172,2.3131588,0.04199008,0.85634094
137812838,2.3901079,0.0557744,0.8537856
138015949,2.41929,0.057475086,0.85614413
138216060,2.2932923,0.059925616,0.85718143
138416814,2.408043,0.043404307,0.8464739
138621056,2.3947651,0.035676982,0.84918445
138821823,2.3450704,0.050001252,0.84847564
139022073,2.4164193,0.038226437,0.8486748
139225666,2.3408072,0.030676667,0.84982604
139431149,2.2998364,0.03837909,0.8544163
139631490,2.4774752,0.040202715,0.8506961
139834385,2.3529685,0.0404871,0.86155444
140040099,2.3262308,0.043414198,0.84811664
140239436,2.4466562,0.045425575,0.8549092
140443985,2.321344,0.03948282,0.84896487
140648490,2.317879,0.038707644,0.85480565
140848194,2.4289646,0.04537693,0.8516287
141052770,2.3518653,0.036830377,0.8514576
141257062,2.3438292,0.043849546,0.85048175
141458671,2.4150434,0.044771902,0.8496413
141661602,2.2840037,0.04041192,0.8504017
141866534,2.3527148,0.041047484,0.8435362
142066928,2.468493,0.04479699,0.8475132
142267124,2.3154986,0.035007447,0.8486554
142471184,2.3482738,0.046783254,0.85145
142671183,2.3682163,0.048399497,0.85079527
142871306,2.3801398,0.04897031,0.8505409
143071955,2.3653495,0.04164476,0.85415006
143276821,2.4393272,0.0376425,0.854341
143477303,2.3426178,0.033607405,0.86029416
143680790,2.348635,0.045490034,0.85098255
143885029,2.4385157,0.043748885,0.85233146
144087219,2.3230655,0.045554757,0.8563659
144290553,2.3100805,0.038914617,0.86428267
144494898,2.4402537,0.041562498,0.8594458
144695476,2.3508015,0.037983257,0.8486262
144894659,2.3779492,0.042428367,0.8542083
145099313,2.4679687,0.043494597,0.85150033
145303540,2.331503,0.03876185,0.85224926
145504223,2.3681555,0.033754863,0.85248196
145707984,2.444947,0.038339112,0.8505139
145912793,2.3493588,0.039317902,0.85175586
146113030,2.3065846,0.03855159,0.85613006
146316814,2.422667,0.050209623,0.8503875
146517623,2.3484416,0.041634303,0.85096383
146717570,2.3391511,0.040589906,0.85088146
146922440,2.4442575,0.045329947,0.85212046
147126528,2.32965,0.042737953,0.85334694
147326153,2.2942972,0.0458528,0.85090977
147532226,2.455789,0.04619378,0.8552147
147735132,2.3444383,0.043833267,0.8408069
147935223,2.3066947,0.039077133,0.84486365
148136011,2.4449897,0.0431574,0.8491141
148340284,2.3565187,0.041309524,0.84646004
148544030,2.3388412,0.041425403,0.85219836
148744847,2.3665721,0.051840663,0.85083723
148949232,2.3345544,0.045662627,0.85271287
149150484,2.309567,0.04118891,0.85058826
149349903,2.4040556,0.04175135,0.85811615
149553597,2.3380923,0.04452851,0.8520623
149758854,2.3795846,0.05078233,0.85552853
149959187,2.440679,0.045300268,0.8514751
150163155,2.3007174,0.042033225,0.8576146
150367474,2.3088841,0.041441515,0.8539908
150567570,2.4242103,0.037884757,0.8602198
150768755,2.3200436,0.03725841,0.8541475
150971962,2.3570838,0.03960137,0.85379815
151172846,2.5145462,0.054392144,0.8483707
151372906,2.3186677,0.043203913,0.8471183
151577278,2.3361151,0.045060046,0.8553846
151778603,2.484816,0.034649942,0.8534519
151981564,2.3359706,0.041971054,0.85476077
152182371,2.2648902,0.044544432,0.8551523
152387189,2.4636338,0.0453706,0.85345083
152587257,2.338658,0.03987332,0.8561142
152787538,2.2998915,0.03532835,0.85062385
152991130,2.558367,0.051113803,0.84988934
153192025,2.3806963,0.04373525,0.8488635
153392037,2.338017,0.04868402,0.8519383
153592027,2.426339,0.045170903,0.8500463
153797225,2.4100308,0.044367768,0.8473042
154000833,2.3248205,0.03451475,0.84787136
154201578,2.400435,0.037173383,0.86002344
154406393,2.381198,0.03941292,0.8534598
154609725,2.3449376,0.043442074,0.8497338
154810443,2.364011,0.043443352,0.85050005
155014813,2.3418884,0.04589384,0.8543719
155215474,2.3109052,0.04577685,0.85787356
155415390,2.3637557,0.04329466,0.8569721
155619169,2.3422499,0.04144392,0.85565144
155824220,2.3101885,0.03885705,0.8544854
156024412,2.3827486,0.040584594,0.8583131
156224454,2.3358734,0.041575115,0.8536376
156428733,2.325286,0.047155466,0.85587984
156633842,2.372979,0.040152863,0.8574544
156833968,2.3925235,0.038330305,0.8640454
157037624,2.3591194,0.041815385,0.8614239
157241988,2.383434,0.04564241,0.85486716
157443163,2.3913786,0.048347495,0.8542406
157646462,2.2961812,0.04368605,0.85490584
157847187,2.416732,0.045046218,0.85521597
158047208,2.4191625,0.043721497,0.8613084
158251988,2.3394086,0.038814105,0.85111445
158456029,2.3299375,0.0465196,0.85369563
158655973,2.406022,0.043275338,0.8578111
158861214,2.284221,0.04711906,0.85158443
159061644,2.3284733,0.04810946,0.8538533
159262106,2.492039,0.044070825,0.85535985
159462369,2.330562,0.049065184,0.8529803
159665614,2.304908,0.039508086,0.8486007
159869897,2.4770281,0.050628457,0.85887676
160070675,2.3736987,0.047933314,0.86167204
160274384,2.29636,0.04654533,0.86521024
160479432,2.4599035,0.04435856,0.8570977
160679476,2.3433163,0.030528158,0.85706997
160883732,2.3826451,0.036267594,0.8564623
161088221,2.3966947,0.042908445,0.86152667
161288292,2.374768,0.049285248,0.8663901
161489868,2.3359077,0.045789346,0.86492395
161692723,2.3329265,0.03603992,0.8687695
161897831,2.3754709,0.03735118,0.8638153
162098077,2.391037,0.03775409,0.8640855
162301351,2.3703341,0.040671173,0.8657863
162502437,2.4017646,0.047100056,0.8620736
162702421,2.3584845,0.044453885,0.86314934
162907129,2.3775225,0.037590396,0.8649052
163108261,2.4029,0.03793267,0.8615545
163308309,2.3641598,0.03932123,0.8630755
163508170,2.3764272,0.044468533,0.86009324
163711964,2.3523126,0.05068404,0.8604473
163916167,2.3352735,0.048378196,0.8612916
164117919,2.3742566,0.03673411,0.85487616
164320755,2.377276,0.03555172,0.85679567
164521571,2.3346205,0.03935146,0.8487076
164721594,2.3662465,0.048363354,0.8497716
164925829,2.3258948,0.049250297,0.84870225
165130489,2.3311007,0.04541285,0.8518007
165330448,2.362174,0.034530617,0.8527576
165534833,2.3665845,0.034377564,0.8580815
165736532,2.3342452,0.043175567,0.85174125
165939194,2.3676512,0.04202303,0.85461533
166139245,2.3570182,0.0530349,0.85389125
166340008,2.3347304,0.045512117,0.85434633
166544800,2.3481817,0.03944536,0.8507479
166745146,2.3869305,0.03527146,0.8520942
166945022,2.3373365,0.035113998,0.8601048
167148752,2.327411,0.042477902,0.859291
167354042,2.3577285,0.043148924,0.85449266
167554590,2.4227471,0.061514907,0.85197425
167758349,2.342814,0.0491921,0.8577735
167958455,2.3492436,0.042838078,0.85550684
168158410,2.3910837,0.0460828,0.86408263
168363429,2.354885,0.042544242,0.8622749
168567203,2.379664,0.041717596,0.8569924
168767981,2.3509643,0.037195582,0.8575235
168972252,2.3219068,0.041811347,0.8597066
169175982,2.320692,0.048137024,0.85091174
169376781,2.417893,0.05950474,0.8589487
169581803,2.3510451,0.056338258,0.85795766
169785681,2.3875046,0.048502173,0.86605436
169985624,2.3613558,0.04283398,0.8562261
170190161,2.3687038,0.05242087,0.85893315
170394356,2.364585,0.052911457,0.8625284
170594378,2.452662,0.05412559,0.85540104
170795256,2.373607,0.039680064,0.8475846
171000329,2.3546512,0.031674583,0.8452978
171203217,2.3416502,0.042987585,0.8477013
171403734,2.36423,0.03501188,0.8469412
171608230,2.3607287,0.044845656,0.85023046
171811998,2.334433,0.043914165,0.85254604
172012748,2.392453,0.044323005,0.85023266
172217858,2.368957,0.044520035,0.85450846
172421600,2.3380723,0.032793026,0.8504836
172621582,2.4101176,0.035273794,0.8618614
172826427,2.3794038,0.052554555,0.8548659
173026681,2.3837073,0.053818654,0.8552432
173227263,2.343248,0.032404155,0.8570389
173427643,2.4035947,0.036027994,0.85696465
173631184,2.441375,0.030767927,0.8541394
173835710,2.3405888,0.04679901,0.85427743
174036985,2.293215,0.03529253,0.8480954
174239990,2.353949,0.04360355,0.8533201
174444197,2.3016815,0.036789056,0.8527651
174645038,2.3475122,0.03323857,0.8501242
174848816,2.351707,0.04289964,0.8413237
175049574,2.358726,0.044131994,0.85598475
175249593,2.3543117,0.042763863,0.8486727
175454404,2.368328,0.04187228,0.8538492
175658482,2.361591,0.039997444,0.8462719
175858410,2.3854225,0.04369075,0.846677
176058404,2.3515975,0.045757115,0.8519366
176263455,2.3445277,0.04241342,0.84292316
176467273,2.3665469,0.042755693,0.8473804
176668044,2.358123,0.045431748,0.84619695
176872230,2.3445303,0.04381149,0.84725404
177072979,2.354783,0.04346231,0.8423926
177273629,2.3656776,0.044489574,0.84147555
177476797,2.3583386,0.044437993,0.8403918
177683123,2.3614852,0.04564361,0.84726554
177882418,2.3611724,0.043380126,0.8437335
178086370,2.340714,0.042599782,0.84541386
178291357,2.3834994,0.040823605,0.8482689
178491418,2.3764904,0.038255025,0.84431523
178691286,2.332231,0.042220227,0.8460459
178895224,2.3638964,0.04235089,0.84629875
179100372,2.3334894,0.045663185,0.8485704
179300296,2.3546345,0.0433804,0.8463337
179503982,2.33913,0.043675803,0.85136163
179708394,2.3497145,0.043155845,0.8537306
179909297,2.3757539,0.041224606,0.850719
180112806,2.3434696,0.042289346,0.8466949
180318026,2.3445816,0.042068966,0.849472
180518723,2.3386493,0.04275953,0.8510729
180721533,2.3563008,0.04086314,0.85421616
180927325,2.3476095,0.045502335,0.8507971
181126613,2.380855,0.04486683,0.85291547
