timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
52023461,0,0,0,-17000,0,27.019001,3.1415925,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
52223460,0,0,0,-17000,0,27.092001,3.1415925,4294967.5,3750000.2,99.99,99.99,96,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0
52424248,0,0,0,-17000,0,27.166,3.1415925,4294967.5,3750000.2,99.99,99.99,96,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0
52623615,0,0,0,-17000,0,27.240002,3.1415925,4294967.5,3750000.2,99.99,99.99,96,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0
52822684,0,0,0,-17000,0,27.313002,3.1415925,4294967.5,3750000.2,99.99,99.99,96,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0
53022464,0,0,0,-17000,0,27.386002,3.1415925,4294967.5,3750000.2,99.99,99.99,96,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0
53221702,0,0,0,-17000,0,27.459002,3.1415925,4294967.5,3750000.2,99.99,99.99,96,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0
53422490,0,0,0,-17000,0,27.532001,3.1415925,4294967.5,3750000.2,99.99,99.99,96,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0
53622464,0,0,0,-17000,0,27.604002,3.1415925,4294967.5,3750000.2,99.99,99.99,96,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0
53823461,0,0,0,-17000,0,27.677002,3.1415925,4294967.5,3750000.2,99.99,99.99,96,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0
54023468,0,0,0,-17000,0,27.749,3.1415925,4294967.5,3750000.2,99.99,99.99,96,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0
54224457,0,0,0,-17000,0,27.821001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
54423538,0,0,0,-17000,0,27.893002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
