timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,high_latency_data_link_active,data_link_lost_counter,engine_failure,mission_failure
264612500,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
265613581,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
266616745,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
267619659,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
268626890,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
269632502,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
270633034,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
271636535,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
272638943,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
273648509,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
274657321,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
275463649,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
276470748,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
277474750,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
278483641,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
279488429,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
280158818,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
281151400,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
282160907,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
283164195,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
284174718,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
285177991,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
286186690,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
287196993,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
288197662,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
289198582,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
290209649,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
291212517,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
292223621,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
293231100,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
294231681,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
295237729,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
296244271,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
297250829,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
298254540,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
299258574,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
300267608,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
301278684,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
302281889,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
303291073,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
304298541,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
305303449,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
306310057,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
307318055,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
308326667,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
309331463,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
310332534,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
311341562,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
312145707,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
312737276,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
313745762,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
314756058,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
315744538,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
316753818,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
317754708,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
