timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
152530757,-863.281,-228.409,-59.8727,-0.646513,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
152630544,-863.286,-228.636,-59.8401,-0.647873,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
152730799,-863.285,-228.841,-59.8171,-0.649332,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
152831328,-863.28,-229.041,-59.7808,-0.650826,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
152931904,-863.268,-229.217,-59.7547,-0.652367,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
153032076,-863.256,-229.386,-59.7127,-0.653984,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
153136258,-863.236,-229.536,-59.6813,-0.655509,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
153237198,-863.218,-229.679,-59.6359,-0.657399,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
153336985,-863.192,-229.794,-59.6061,-0.659339,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
153438115,-863.166,-229.912,-59.5655,-0.661053,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
153541799,-863.133,-230.008,-59.5373,-0.663075,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
153643298,-863.113,-230.1,-59.5029,-0.665136,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
153745308,-863.09,-230.176,-59.4754,-0.667203,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
153845123,-863.066,-230.251,-59.438,-0.669232,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
153945688,-863.039,-230.307,-59.4112,-0.671248,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
154049551,-863.018,-230.365,-59.3749,-0.67364,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
154149865,-862.998,-230.409,-59.3471,-0.675613,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
154250373,-862.983,-230.453,-59.315,-0.677748,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
154351416,-862.969,-230.487,-59.2874,-0.680144,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
154453358,-862.962,-230.524,-59.252,-0.682323,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
154553583,-862.952,-230.543,-59.2251,-0.684508,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
154657619,-862.948,-230.571,-59.1855,-0.686995,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
154758473,-862.944,-230.586,-59.1515,-0.689378,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
154858659,-862.94,-230.602,-59.112,-0.69157,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
154963479,-862.936,-230.607,-59.076,-0.694013,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
155063196,-862.933,-230.609,-59.0396,-0.696599,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
155164273,-862.932,-230.606,-59.0035,-0.698733,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
155264068,-862.937,-230.605,-58.9667,-0.70085,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
155368026,-862.946,-230.6,-58.9305,-0.703347,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
155469114,-862.957,-230.599,-58.8918,-0.705547,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
155568808,-862.97,-230.588,-58.8582,-0.707738,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
155673686,-862.983,-230.586,-58.818,-0.710066,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
155773907,-862.997,-230.583,-58.7793,-0.712196,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
155874511,-863.012,-230.577,-58.7392,-0.714248,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
155974674,-863.028,-230.573,-58.698,-0.716414,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
156078675,-863.044,-230.569,-58.6531,-0.718824,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
156179270,-863.062,-230.562,-58.6104,-0.721089,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
156280470,-863.077,-230.56,-58.5643,-0.723162,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
156384256,-863.092,-230.557,-58.5146,-0.725327,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
156484868,-863.109,-230.553,-58.4653,-0.727364,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
156584992,-863.12,-230.553,-58.4106,-0.729388,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
156689038,-863.135,-230.55,-58.353,-0.731346,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
156789866,-863.142,-230.553,-58.2919,-0.733245,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
156889603,-863.159,-230.546,-58.2372,-0.735237,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
156990393,-863.17,-230.546,-58.1798,-0.737176,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
157094546,-863.186,-230.542,-58.1244,-0.739227,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
157195455,-863.194,-230.545,-58.07,-0.741099,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
157295316,-863.213,-230.539,-58.0212,-0.743074,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
157396361,-863.219,-230.543,-57.9713,-0.744855,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
157500310,-863.235,-230.539,-57.9245,-0.746651,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
157600768,-863.242,-230.541,-57.8787,-0.748432,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
157701097,-863.254,-230.54,-57.8356,-0.750205,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
157805244,-863.256,-230.546,-57.7915,-0.751826,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
157905732,-863.273,-230.54,-57.7521,-0.753602,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
158006290,-863.271,-230.549,-57.7135,-0.75543,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
158106834,-863.282,-230.549,-57.677,-0.757162,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
158210760,-863.278,-230.558,-57.6413,-0.758968,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
158315539,-863.294,-230.553,-57.6073,-0.760746,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
158415190,-863.29,-230.561,-57.5769,-0.762461,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
158516146,-863.299,-230.559,-57.5474,-0.764091,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
158620063,-863.289,-230.571,-57.52,-0.765635,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
158720749,-863.299,-230.569,-57.4936,-0.767166,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
158820901,-863.29,-230.579,-57.4704,-0.76873,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
158925004,-863.304,-230.575,-57.4456,-0.770471,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
159026097,-863.291,-230.589,-57.4258,-0.771922,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
159125764,-863.306,-230.584,-57.4035,-0.773574,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
159226797,-863.288,-230.601,-57.3871,-0.775199,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
159332157,-863.297,-230.601,-57.3669,-0.776929,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
159435993,-863.281,-230.617,-57.352,-0.778297,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
159535332,-863.298,-230.611,-57.3326,-0.779978,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
159637845,-863.283,-230.627,-57.3222,-0.78161,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
159738914,-863.288,-230.628,-57.3087,-0.783276,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
159842807,-863.272,-230.645,-57.3021,-0.784793,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
159946912,-863.278,-230.649,-57.2914,-0.786389,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
160046637,-863.267,-230.664,-57.2871,-0.787768,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
160146775,-863.27,-230.67,-57.2795,-0.789383,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
160250771,-863.254,-230.684,-57.2749,-0.790846,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
160351307,-863.262,-230.685,-57.2647,-0.792389,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
160451947,-863.244,-230.7,-57.2634,-0.794032,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
160555974,-863.245,-230.705,-57.2566,-0.795759,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
160655423,-863.233,-230.716,-57.2538,-0.797247,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
160756392,-863.225,-230.726,-57.251,-0.79885,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
160860382,-863.21,-230.74,-57.2508,-0.800472,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
160959991,-863.212,-230.744,-57.2459,-0.802146,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
161061094,-863.193,-230.758,-57.2485,-0.803791,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
161165121,-863.188,-230.766,-57.2462,-0.80544,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
161265679,-863.177,-230.777,-57.2455,-0.807025,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
161365910,-863.167,-230.788,-57.2451,-0.8087,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
161466948,-863.147,-230.804,-57.2485,-0.810377,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
161570936,-863.136,-230.816,-57.2491,-0.812122,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
161671266,-863.125,-230.829,-57.25,-0.813775,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
161771724,-863.115,-230.842,-57.2509,-0.815461,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
161872365,-863.097,-230.858,-57.2551,-0.817296,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
161976478,-863.086,-230.871,-57.2565,-0.819133,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
162076348,-863.074,-230.885,-57.2582,-0.820804,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
162177596,-863.054,-230.903,-57.2644,-0.822505,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
162281896,-863.042,-230.918,-57.2673,-0.824351,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
162381684,-863.03,-230.932,-57.2697,-0.825947,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
162481797,-863.014,-230.947,-57.2734,-0.827669,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
162582532,-863.006,-230.959,-57.2756,-0.829358,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
162686467,-862.99,-230.975,-57.2821,-0.831164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
162788027,-862.976,-230.991,-57.2899,-0.83286,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
162887223,-862.966,-231.005,-57.296,-0.834555,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
162992022,-862.951,-231.022,-57.3056,-0.836329,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
163092334,-862.938,-231.036,-57.314,-0.838108,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
163193024,-862.922,-231.054,-57.3273,-0.840016,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
163297119,-862.915,-231.068,-57.3362,-0.841901,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
163401810,-862.901,-231.087,-57.3503,-0.843671,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
163501623,-862.896,-231.101,-57.3574,-0.845487,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
163601815,-862.882,-231.12,-57.3715,-0.847361,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
163702551,-862.877,-231.136,-57.3792,-0.849227,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
163806491,-862.86,-231.155,-57.3947,-0.850934,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
163907452,-862.851,-231.171,-57.4047,-0.85273,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
164007222,-862.836,-231.187,-57.4177,-0.854436,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
164112040,-862.828,-231.2,-57.4255,-0.856134,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
164212504,-862.81,-231.216,-57.4427,-0.857906,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
164311969,-862.804,-231.228,-57.4504,-0.859638,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
164416840,-862.788,-231.243,-57.4667,-0.861382,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
164517790,-862.78,-231.255,-57.4763,-0.86315,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
164617748,-862.765,-231.268,-57.4906,-0.864902,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
164717982,-862.758,-231.279,-57.4995,-0.866629,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
164822736,-862.741,-231.294,-57.5185,-0.868472,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
164922785,-862.735,-231.305,-57.5277,-0.870196,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
165023343,-862.721,-231.318,-57.5437,-0.87199,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
165127375,-862.716,-231.329,-57.5521,-0.873876,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
165228759,-862.701,-231.342,-57.5688,-0.875637,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
165328219,-862.696,-231.352,-57.5741,-0.877308,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
165428583,-862.68,-231.365,-57.5894,-0.878981,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
165533163,-862.674,-231.376,-57.5943,-0.880673,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
165633839,-862.663,-231.385,-57.6054,-0.882285,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
165734164,-862.657,-231.393,-57.6105,-0.883844,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
165837911,-862.642,-231.4,-57.6225,-0.88559,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
165938499,-862.638,-231.407,-57.6243,-0.887219,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
166039337,-862.622,-231.414,-57.6346,-0.888781,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
166140119,-862.615,-231.42,-57.6392,-0.890336,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
167158603,-862.566,-231.458,-57.6751,-0.906315,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
167259699,-862.561,-231.461,-57.6733,-0.90782,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
167364047,-862.556,-231.465,-57.6687,-0.90946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
167464912,-862.551,-231.469,-57.6646,-0.91102,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
167565163,-862.546,-231.472,-57.6603,-0.912493,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
167664917,-862.54,-231.474,-57.6555,-0.913937,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
167768861,-862.535,-231.477,-57.6493,-0.915427,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
167869267,-862.529,-231.479,-57.6443,-0.916866,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
167970024,-862.523,-231.481,-57.6378,-0.918274,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
168074328,-862.517,-231.484,-57.6304,-0.91976,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
168174530,-862.51,-231.488,-57.6219,-0.921247,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
168274912,-862.505,-231.49,-57.6138,-0.922634,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
168375367,-862.5,-231.494,-57.6047,-0.924045,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
168479330,-862.494,-231.498,-57.5959,-0.925444,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
168579556,-862.489,-231.5,-57.5885,-0.926652,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
168680119,-862.485,-231.503,-57.5809,-0.928005,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
168784129,-862.481,-231.506,-57.5745,-0.929381,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
168885344,-862.479,-231.507,-57.5692,-0.930625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
168985000,-862.476,-231.51,-57.5643,-0.932046,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
169086063,-862.473,-231.514,-57.5591,-0.933435,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
169189699,-862.471,-231.517,-57.5539,-0.934871,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
169290769,-862.47,-231.52,-57.5484,-0.936307,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
169390460,-862.468,-231.523,-57.545,-0.937788,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
169494525,-862.466,-231.526,-57.5415,-0.939152,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
169596077,-862.467,-231.528,-57.5404,-0.940513,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
169695351,-862.467,-231.532,-57.537,-0.941844,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
169797012,-862.469,-231.537,-57.5364,-0.943217,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
169901162,-862.47,-231.545,-57.5334,-0.944539,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
170000903,-862.475,-231.553,-57.5319,-0.945748,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
170101559,-862.486,-231.566,-57.5294,-0.94695,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
170205989,-862.503,-231.583,-57.5275,-0.948074,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
170305703,-862.523,-231.606,-57.5231,-0.949197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
170406868,-862.548,-231.634,-57.5206,-0.950256,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
170506646,-862.578,-231.671,-57.5145,-0.951224,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
170610615,-862.616,-231.717,-57.5081,-0.952063,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
170711743,-862.661,-231.771,-57.4995,-0.952532,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
170812385,-862.712,-231.838,-57.4892,-0.953403,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
170916804,-862.779,-231.921,-57.4763,-0.953383,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
171020502,-862.85,-232.024,-57.4659,-0.954315,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
171120913,-862.937,-232.138,-57.454,-0.955115,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
171221191,-863.021,-232.274,-57.4429,-0.955483,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
171326114,-863.132,-232.43,-57.4295,-0.955761,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
171429958,-863.233,-232.616,-57.4144,-0.956037,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
171530604,-863.359,-232.804,-57.3988,-0.956223,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
171630643,-863.465,-233.02,-57.3817,-0.956337,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
171736909,-863.599,-233.255,-57.3629,-0.955988,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
171839439,-863.708,-233.521,-57.3397,-0.954909,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
171939206,-863.845,-233.783,-57.3181,-0.954475,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
172040024,-863.955,-234.088,-57.2889,-0.952825,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
172144104,-864.114,-234.405,-57.2628,-0.952792,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
172246149,-864.226,-234.751,-57.2304,-0.951856,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
172345677,-864.371,-235.089,-57.2023,-0.950585,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
172445973,-864.468,-235.474,-57.1735,-0.948824,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
172550939,-864.613,-235.87,-57.1471,-0.947468,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
172650538,-864.716,-236.288,-57.121,-0.945569,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
172750806,-864.824,-236.713,-57.0955,-0.943521,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
172855338,-864.919,-237.187,-57.0731,-0.941022,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
172955459,-865.02,-237.648,-57.0519,-0.939376,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
173055232,-865.118,-238.123,-57.0317,-0.937926,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
173156363,-865.228,-238.606,-57.0099,-0.937134,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
173260442,-865.319,-239.126,-56.987,-0.936508,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
173361026,-865.414,-239.634,-56.9647,-0.935786,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
173460844,-865.492,-240.147,-56.9418,-0.934314,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
173565734,-865.58,-240.68,-56.918,-0.933187,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
173665988,-865.62,-241.211,-56.8953,-0.931924,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
173765707,-865.683,-241.728,-56.8748,-0.930766,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
173870438,-865.713,-242.287,-56.8544,-0.929081,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
173970642,-865.744,-242.817,-56.8366,-0.927761,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
174071260,-865.767,-243.357,-56.819,-0.926296,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
174171632,-865.794,-243.898,-56.805,-0.925246,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
174276502,-865.822,-244.477,-56.7923,-0.924561,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
174376018,-865.86,-245.039,-56.7843,-0.924948,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
174477045,-865.902,-245.621,-56.7784,-0.925444,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
