timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
158728046,0.00267797,-0.00170791,-0.0131051,0.0,0.0,0.0,0.0
158760044,0.00158753,0.00175562,-0.0130319,0.0,0.0,0.0,0.0
158792012,0.00197634,-0.0025643,-0.0159949,0.0,0.0,0.0,0.0
158824083,-0.000726319,-0.000444741,-0.0151085,0.0,0.0,0.0,0.0
158856047,0.00441276,-0.000591175,-0.0128226,0.0,0.0,0.0,0.0
158888018,-0.000978958,-0.00221383,-0.014423,0.0,0.0,0.0,0.0
158920007,-0.00158037,0.00249919,-0.0150351,0.0,0.0,0.0,0.0
158948826,-0.00299061,0.00450519,-0.0151602,0.0,0.0,0.0,0.0
158980834,0.00254296,0.000370218,-0.0136933,0.0,0.0,0.0,0.0
159012808,-0.00091611,-0.00347824,-0.0111416,0.0,0.0,0.0,0.0
159044868,0.00263827,-0.00105403,-0.0145623,0.0,0.0,0.0,0.0
159076851,0.00259652,0.00131323,-0.0126763,0.0,0.0,0.0,0.0
159108855,-0.00930412,-0.00123966,-0.0152576,0.0,0.0,0.0,0.0
159136807,0.00326254,-0.00186174,-0.0157368,0.0,0.0,0.0,0.0
159169638,-0.0057737,-0.00361635,-0.013391,0.0,0.0,0.0,0.0
159201593,-0.00930175,-0.00581184,-0.0158478,0.0,0.0,0.0,0.0
159233671,0.00387571,-0.0039416,-0.0142655,0.0,0.0,0.0,0.0
159265634,-0.00161961,0.00374026,-0.0129535,0.0,0.0,0.0,0.0
159297646,-0.00195975,-0.00160768,-0.0153452,0.0,0.0,0.0,0.0
159329642,0.00610513,-0.00156209,-0.0154821,0.0,0.0,0.0,0.0
159361673,0.0010366,0.00221758,-0.00969035,0.0,0.0,0.0,0.0
159394479,0.00135944,-0.00330956,-0.0130252,0.0,0.0,0.0,0.0
159426421,0.000172465,-0.00478515,-0.0138041,0.0,0.0,0.0,0.0
159458456,0.00246525,0.00446761,-0.018778,0.0,0.0,0.0,0.0
159490419,-0.00159262,-0.00108251,-0.0159959,0.0,0.0,0.0,0.0
159522506,0.00071881,-0.000660303,-0.012534,0.0,0.0,0.0,0.0
159554477,0.0065096,-0.000868896,-0.0144261,0.0,0.0,0.0,0.0
159586450,0.00530915,0.000199822,-0.0144958,0.0,0.0,0.0,0.0
159620048,-0.00644382,0.00190064,-0.0136993,0.0,0.0,0.0,0.0
159648798,-0.0041356,0.00156556,-0.0141733,0.0,0.0,0.0,0.0
