timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
160280482,1543373082800130,453816283,-719305284,236725,205203,0.26900002,0.6141838,0.712,1.9200001,0.87,1.5,103,9,0.051000003,-0.035,0.038000003,-0.008,4.554219,0,3,1,13
160479743,1543373083000130,453816284,-719305284,236767,205245,0.25500003,0.6141953,0.711,1.9200001,0.87,1.5,103,9,0.024,0.022000002,-0.008,-0.007,4.554219,0,3,1,13
160673642,1543373083200130,453816284,-719305285,236810,205288,0.27400002,0.6142075,0.71000004,1.9190001,0.87,1.5,103,9,0.029000001,0.028,-0.007,-0.028,4.554219,0,3,1,13
160881581,1543373083400130,453816285,-719305286,236843,205321,0.24700001,0.6142185,0.708,1.9180001,0.87,1.5,103,9,0.053000003,-0.020000001,0.049000002,-0.023000002,4.554219,0,3,1,13
161081602,1543373083600130,453816285,-719305286,236898,205376,0.34800002,0.61423403,0.70600003,1.9180001,0.87,1.5,103,9,0.012,0.012,-0.002,0.049000002,4.554219,0,3,1,13
161282532,1543373083800130,453816285,-719305288,236907,205385,0.24300002,0.6142449,0.70400006,1.917,0.87,1.5,103,4,0.052,0.039,-0.034,-0.014,4.554219,0,3,1,13
161483477,1543373084000130,453816286,-719305290,236932,205410,0.22900002,0.61425513,0.702,1.9160001,0.87,1.5,103,4,0.020000001,0.004,-0.019000001,0.008,4.554219,0,3,1,13
161684030,1543373084200130,453816286,-719305291,236943,205421,0.23900001,0.6142658,0.70000005,1.9150001,0.87,1.5,103,4,0.008,-0.003,0.007,0.002,4.554219,0,3,1,13
161886563,1543373084400130,453816286,-719305292,236943,205421,0.21400002,0.6142754,0.698,1.914,0.87,1.5,103,4,0.032,-0.031000001,-0.006,0.013,4.554219,0,3,1,13
162070483,1543373084600130,453816285,-719305293,236967,205445,0.291,0.61428833,0.69600004,1.9130001,0.87,1.5,103,4,0.021000002,0.016,-0.014,-0.026,4.554219,0,3,1,13
162282322,1543373084800130,453816285,-719305294,237036,205514,0.32700002,0.614303,0.694,1.9050001,0.87,1.5,103,8,0.012,0.0,0.012,0.065000005,4.554219,0,3,1,13
162487536,1543373085000130,453816285,-719305295,237059,205537,0.321,0.6143173,0.693,1.904,0.87,1.5,103,8,0.024,0.014,-0.019000001,-0.065000005,4.554219,0,3,1,13
162688483,1543373085200130,453816284,-719305297,237093,205571,0.268,0.61432916,0.69100004,1.904,0.87,1.5,103,8,0.067,-0.063,-0.023000002,-0.042000003,4.554219,0,3,1,13
162877507,1543373085400130,453816283,-719305298,237127,205605,0.29500002,0.6143424,0.69000006,1.904,0.87,1.5,103,8,0.033,-0.022000002,0.025,-0.021000002,4.554219,0,3,1,13
163078478,1543373085600130,453816281,-719305299,237195,205673,0.303,0.61435586,0.689,1.8980001,0.87,1.5,103,8,0.068,-0.062000003,-0.027,-0.078,4.554219,0,3,1,13
163278728,1543373085800130,453816280,-719305301,237225,205703,0.21700001,0.61436564,0.68700004,1.8980001,0.87,1.5,103,6,0.081,-0.021000002,-0.079,-0.041,4.554219,0,3,1,13
163482481,1543373086000130,453816279,-719305304,237249,205727,0.25800002,0.61437714,0.68600005,1.8980001,0.87,1.5,103,6,0.054,0.023000002,-0.049000002,-0.039,4.554219,0,3,1,13
163676501,1543373086200130,453816279,-719305305,237263,205741,0.326,0.6143918,0.684,1.8970001,0.87,1.5,103,6,0.0050000004,0.004,-0.002,-0.043,4.554219,0,3,1,13
163881663,1543373086400130,453816279,-719305305,237282,205760,0.21800001,0.6144014,0.68200004,1.8960001,0.87,1.5,103,6,0.035,0.010000001,0.034,0.018000001,4.554219,0,3,1,13
164080483,1543373086600130,453816278,-719305305,237268,205746,0.333,0.61441624,0.68100005,1.8950001,0.87,1.5,103,6,0.013,0.009000001,-0.010000001,-0.1,4.554219,0,3,1,13
164284822,1543373086800130,453816278,-719305306,237275,205753,0.33900002,0.61443144,0.679,1.8930001,0.87,1.5,103,4,0.012,-0.011000001,0.0050000004,-0.059000004,4.554219,0,3,1,13
164483481,1543373087000130,453816277,-719305306,237249,205727,0.323,0.61444575,0.67800003,1.8920001,0.87,1.5,103,4,0.022000002,-0.009000001,0.020000001,-0.046000004,4.554219,0,3,1,13
164675484,1543373087200130,453816276,-719305306,237233,205711,0.33100003,0.6144606,0.67600006,1.891,0.87,1.5,103,4,0.032,0.0050000004,-0.032,-0.149,4.554219,0,3,1,13
164878874,1543373087400130,453816276,-719305307,237242,205720,0.324,0.6144751,0.674,1.8900001,0.87,1.5,103,4,0.034,0.016,-0.030000001,-0.105000004,4.554219,0,3,1,13
165077601,1543373087600130,453816275,-719305308,237245,205723,0.33600003,0.6144901,0.67300004,1.889,0.87,1.5,103,4,0.016,-0.015000001,0.006,-0.047000002,4.554219,0,3,1,13
165278478,1543373087800130,453816274,-719305309,237240,205718,0.259,0.6145016,0.67200005,1.8880001,0.87,1.5,103,5,0.064,0.046000004,-0.044000003,-0.043,4.554219,0,3,1,13
165487481,1543373088000130,453816273,-719305308,237225,205704,0.223,0.61451155,0.67,1.8870001,0.87,1.5,103,5,0.083000004,-0.019000001,0.081,-0.028,4.554219,0,3,1,13
165680491,1543373088200130,453816273,-719305307,237198,205677,0.19000001,0.6145199,0.669,1.8850001,0.87,1.5,103,5,0.036000002,0.032,0.017,-0.014,4.554219,0,3,1,13
165879481,1543373088400130,453816273,-719305307,237195,205673,0.263,0.6145318,0.66800004,1.8850001,0.87,1.5,103,5,0.042000003,0.042000003,0.0,0.015000001,4.554219,0,3,1,13
166073603,1543373088600130,453816271,-719305307,237218,205696,0.32200003,0.6145461,0.66700006,1.8850001,0.87,1.5,103,5,0.068,-0.062000003,0.027,-0.069000006,4.554219,0,3,1,13
167280491,1543373089800130,453816267,-719305306,236971,205449,0.333,0.6146257,0.661,1.8960001,0.87,1.5,103,6,0.046000004,0.036000002,-0.027,0.071,4.554219,0,3,1,13
167470625,1543373090000130,453816267,-719305306,236934,205412,0.324,0.6146402,0.66,1.8980001,0.87,1.5,103,6,0.024,-0.001,0.024,0.058000002,4.554219,0,3,1,13
167679478,1543373090200130,453816268,-719305306,236909,205387,0.333,0.614655,0.65900004,1.899,0.87,1.5,103,6,0.035,0.033,0.010000001,0.065000005,4.554219,0,3,1,13
167879482,1543373090400130,453816268,-719305307,236861,205339,0.344,0.6146702,0.65800005,1.9010001,0.87,1.5,103,6,0.031000001,0.024,-0.020000001,0.093,4.554219,0,3,1,13
168079478,1543373090600130,453816268,-719305307,236823,205301,0.33200002,0.614685,0.657,1.9000001,0.87,1.5,103,6,0.018000001,-0.009000001,-0.015000001,0.10300001,4.554219,0,3,1,13
168280482,1543373090800130,453816268,-719305308,236768,205246,0.324,0.61469954,0.656,1.899,0.87,1.5,103,4,0.030000001,0.016,-0.026,0.057000004,4.554219,0,3,1,13
168480487,1543373091000130,453816267,-719305308,236748,205226,0.22900002,0.6147096,0.65500003,1.8980001,0.87,1.5,103,4,0.022000002,-0.022000002,0.002,-0.001,4.554219,0,3,1,13
168678481,1543373091200130,453816266,-719305308,236788,205266,0.28500003,0.6147224,0.65400004,1.8970001,0.87,1.5,103,4,0.021000002,-0.017,0.012,-0.013,4.554219,0,3,1,13
168874512,1543373091400130,453816265,-719305309,236762,205240,0.17400001,0.61473024,0.65400004,1.8960001,0.87,1.5,103,4,0.076000005,-0.015000001,-0.074,0.015000001,4.554219,0,3,1,13
169079482,1543373091600130,453816264,-719305309,236759,205237,0.31500003,0.6147442,0.65300006,1.8960001,0.87,1.5,103,4,0.012,0.010000001,-0.006,0.010000001,4.554219,0,3,1,13
169279479,1543373091800131,453816263,-719305309,236801,205279,0.26200002,0.61475587,0.65300006,1.8960001,0.87,1.5,103,6,0.051000003,0.048,0.015000001,-0.055000003,4.554219,0,3,1,13
169480517,1543373092000131,453816263,-719305309,236751,205229,0.27400002,0.6147681,0.65300006,1.899,0.87,1.5,103,6,0.056,-0.032,-0.046000004,-0.053000003,4.554219,0,3,1,13
169684038,1543373092200131,453816263,-719305311,236697,205175,0.25800002,0.61477965,0.651,1.8950001,0.87,1.5,103,6,0.120000005,0.05,-0.109000005,-0.08400001,4.554219,0,3,1,13
169878519,1543373092400131,453816263,-719305313,236673,205152,0.30400002,0.61479306,0.65000004,1.8950001,0.87,1.5,103,6,0.041,-0.038000003,-0.016,-0.056,4.554219,0,3,1,13
170079483,1543373092600131,453816263,-719305315,236623,205101,0.24700001,0.614804,0.64900005,1.894,0.87,1.5,103,6,0.075,-0.020000001,-0.072000004,-0.057000004,4.554219,0,3,1,13
170272482,1543373092800131,453816263,-719305319,236533,205011,0.193,0.6148168,0.648,1.894,0.87,1.5,103,4,0.275,-0.018000001,-0.275,-0.068,4.554219,0,3,1,13
170479426,1543373093000131,453816262,-719305328,236400,204878,0.16900001,0.5609106,0.646,1.8920001,0.87,1.5,103,4,0.384,-0.09,-0.37300003,-0.031000001,4.5114727,0,3,1,13
170677792,1543373093200131,453816261,-719305341,236366,204844,0.16900001,0.34379354,0.64500004,1.8920001,0.87,1.5,103,4,0.62700003,-0.135,-0.61200005,0.063,4.499904,0,3,1,13
170881577,1543373093400131,453816260,-719305362,236302,204780,0.177,0.22426991,0.643,1.8920001,0.87,1.5,103,4,0.93100005,-0.089,-0.92600006,-0.065000005,4.5821586,0,3,1,13
171077701,1543373093600131,453816259,-719305390,236184,204662,0.172,0.16771427,0.642,1.891,0.87,1.5,103,4,1.266,-0.20300001,-1.25,-0.07700001,4.562574,0,3,1,13
171278123,1543373093800131,453816254,-719305428,236114,204592,0.17300001,0.15074827,0.642,1.8960001,0.87,1.5,103,4,1.7190001,-0.27600002,-1.697,-0.001,4.5561533,0,3,1,13
171484497,1543373094000131,453816249,-719305477,236013,204491,0.18,0.12622063,0.642,1.9010001,0.87,1.5,103,4,2.079,-0.43100002,-2.033,-0.0050000004,4.525004,0,3,1,13
171679482,1543373094200131,453816242,-719305537,235983,204461,0.187,0.09271886,0.643,1.9070001,0.87,1.49,103,4,2.588,-0.277,-2.5740001,0.113000005,4.5771255,0,3,1,13
171880019,1543373094400131,453816235,-719305606,235899,204377,0.17600001,0.08545079,0.643,1.9110001,0.87,1.49,103,4,2.894,-0.43300003,-2.861,0.215,4.5689793,0,3,1,13
172086481,1543373094600131,453816226,-719305685,235864,204342,0.17400001,0.07594102,0.643,1.9150001,0.87,1.49,103,4,3.2630002,-0.517,-3.2210002,0.23400001,4.5600524,0,3,1,13
172279561,1543373094800131,453816216,-719305776,235947,204425,0.17400001,0.07423426,0.64400005,1.9130001,0.87,1.49,103,8,3.8630002,-0.49400002,-3.831,0.108,4.572631,0,3,1,13
172487485,1543373095000131,453816206,-719305878,235957,204435,0.179,0.07109476,0.646,1.9210001,0.87,1.49,103,8,4.125,-0.563,-4.086,0.143,4.5741487,0,3,1,13
172676482,1543373095200131,453816195,-719305987,235933,204411,0.18400002,0.064731985,0.648,1.9290001,0.87,1.49,103,8,4.458,-0.62,-4.414,0.016,4.573459,0,3,1,13
172875947,1543373095400131,453816182,-719306101,235892,204370,0.179,0.06338459,0.65000004,1.9330001,0.87,1.49,103,8,4.5290003,-0.81500006,-4.4550004,0.095000006,4.5514193,0,3,1,13
173081550,1543373095600131,453816167,-719306218,235765,204243,0.179,0.057597257,0.652,1.9360001,0.87,1.49,103,8,4.794,-0.83500004,-4.721,0.123,4.543461,0,3,1,13
173281626,1543373095800131,453816152,-719306343,235779,204257,0.17300001,0.05132629,0.65300006,1.9380001,0.87,1.49,103,7,5.0880003,-0.87600005,-5.012,0.155,4.541059,0,3,1,13
173482557,1543373096000131,453816138,-719306474,235787,204265,0.17600001,0.051255256,0.65300006,1.9420002,0.87,1.49,103,7,5.2050004,-0.697,-5.1580005,0.17,4.560531,0,3,1,13
173684483,1543373096200131,453816124,-719306605,235837,204315,0.17500001,0.050821193,0.65400004,1.9460001,0.87,1.49,103,7,5.0940003,-0.79200006,-5.032,0.132,4.558251,0,3,1,13
173888481,1543373096400131,453816110,-719306735,235876,204354,0.177,0.048869215,0.65400004,1.9480001,0.87,1.49,103,7,5.091,-0.67800003,-5.045,0.11800001,4.569456,0,3,1,13
174087749,1543373096600131,453816096,-719306863,235949,204427,0.17400001,0.048243515,0.65400004,1.9430001,0.87,1.49,103,7,5.0740004,-0.72400004,-5.0230002,0.059000004,4.5693507,0,3,1,13
174273604,1543373096800131,453816082,-719306995,236118,204596,0.172,0.046161514,0.65400004,1.9300001,0.87,1.49,103,7,5.2700005,-0.703,-5.223,0.046000004,4.574488,0,3,1,13
174482557,1543373097000131,453816067,-719307130,236237,204715,0.172,0.044438,0.65300006,1.917,0.87,1.49,103,7,5.425,-0.83300006,-5.361,-0.087000005,4.5654936,0,3,1,13
174682705,1543373097200131,453816051,-719307274,236351,204829,0.172,0.04057262,0.65300006,1.9050001,0.87,1.49,103,7,5.9110003,-0.772,-5.86,-0.001,4.5747495,0,3,1,13
174880529,1543373097400131,453816036,-719307428,236506,204984,0.172,0.038823277,0.65300006,1.8930001,0.87,1.49,103,7,6.183,-0.82600003,-6.1270003,-0.066,4.5768514,0,3,1,13
175083361,1543373097600131,453816020,-719307591,236641,205119,0.17400001,0.036303543,0.652,1.8820001,0.87,1.49,103,7,6.642,-0.85400003,-6.5870004,-0.20300001,4.5807667,0,3,1,13
175281771,1543373097800131,453816003,-719307761,236736,205214,0.172,0.036814924,0.652,1.8720001,0.87,1.49,103,7,6.814,-0.97800004,-6.7430005,-0.062000003,4.5738816,0,3,1,13
175492526,1543373098000131,453815987,-719307940,236779,205256,0.17600001,0.03432277,0.652,1.863,0.87,1.49,103,7,7.2380004,-0.725,-7.201,-0.05,4.5966997,0,3,1,13
175675509,1543373098200131,453815973,-719308128,236796,205274,0.17400001,0.033066306,0.652,1.853,0.87,1.49,103,7,7.6000004,-0.73700005,-7.564,-0.022000002,4.607705,0,3,1,13
175883558,1543373098400131,453815958,-719308325,236808,205285,0.177,0.032313373,0.65300006,1.8460001,0.87,1.49,103,7,7.9000006,-0.906,-7.8480005,0.017,4.6016498,0,3,1,13
176079539,1543373098600131,453815941,-719308530,236900,205377,0.17400001,0.03154822,0.65300006,1.8370001,0.87,1.49,103,7,8.114,-0.85300004,-8.069,0.15400001,4.607086,0,3,1,13
176281535,1543373098800131,453815926,-719308742,236898,205376,0.17400001,0.030113036,0.65400004,1.8290001,0.87,1.49,103,4,8.490001,-0.82600003,-8.450001,0.231,4.614935,0,3,1,13
176479702,1543373099000131,453815910,-719308965,237014,205492,0.17500001,0.028714852,0.65400004,1.8230001,0.87,1.49,103,4,8.902,-0.919,-8.8550005,0.108,4.608965,0,3,1,13
176677603,1543373099200131,453815896,-719309196,237075,205553,0.178,0.027819848,0.65400004,1.8190001,0.87,1.49,103,4,9.142,-0.688,-9.116,0.066,4.6370044,0,3,1,13
176879482,1543373099400131,453815882,-719309433,237109,205587,0.18,0.027064994,0.65500003,1.8130001,0.87,1.49,103,4,9.393001,-0.823,-9.357,0.032,4.6246705,0,3,1,13
177073709,1543373099600131,453815866,-719309676,237178,205656,0.179,0.026458317,0.65500003,1.8080001,0.87,1.49,103,4,9.653001,-0.94600004,-9.607,0.052,4.6141887,0,3,1,13
177279531,1543373099800131,453815850,-719309926,237227,205705,0.179,0.025319839,0.65500003,1.802,0.87,1.49,103,4,9.904,-0.809,-9.871,0.127,4.6306515,0,3,1,13
177483548,1543373100000131,453815836,-719310184,237300,205778,0.179,0.024515767,0.656,1.7960001,0.87,1.49,103,4,10.228001,-0.808,-10.196,0.060000002,4.633311,0,3,1,13
177682481,1543373100200131,453815821,-719310450,237381,205859,0.179,0.023811001,0.656,1.7910001,0.87,1.49,103,4,10.562,-0.897,-10.524,0.052,4.627319,0,3,1,13
177881806,1543373100400131,453815804,-719310722,237411,205889,0.18400002,0.02334238,0.656,1.7850001,0.87,1.49,103,4,10.8,-0.96900004,-10.757001,0.079,4.622519,0,3,1,13
178078485,1543373100600131,453815789,-719311001,237465,205942,0.17500001,0.021530904,0.656,1.779,0.87,1.49,103,4,11.053,-0.786,-11.025001,0.097,4.6412325,0,3,1,13
178276487,1543373100800131,453815773,-719311285,237451,205929,0.179,0.029522765,0.65800005,1.7780001,0.87,1.49,103,5,11.143001,-0.86200005,-11.110001,0.157,4.6349792,0,3,1,13
178480528,1543373101000132,453815758,-719311572,237465,205943,0.17500001,0.020995263,0.65900004,1.7720001,0.87,1.49,103,5,11.324,-0.87000006,-11.291,0.104,4.635511,0,3,1,13
178677599,1543373101200132,453815742,-719311861,237427,205905,0.17500001,0.020879721,0.65900004,1.766,0.87,1.49,103,5,11.385,-0.86600006,-11.352,0.076000005,4.63621,0,3,1,13
178877582,1543373101400132,453815728,-719312150,237400,205878,0.19100001,0.030436795,0.661,1.766,0.87,1.49,103,5,11.303,-0.643,-11.284,0.24900001,4.6554723,0,3,1,13
179078481,1543373101600132,453815716,-719312438,237368,205845,0.19100001,0.030379025,0.665,1.764,0.87,1.49,103,5,11.324,-0.73600006,-11.3,0.063,4.6473117,0,3,1,13
179283514,1543373101800132,453815704,-719312729,237387,205864,0.178,0.027039163,0.66800004,1.7630001,0.87,1.49,103,4,11.378,-0.57600003,-11.364,0.157,4.66174,0,3,1,13
179482667,1543373102000132,453815694,-719313022,237373,205851,0.179,0.026297573,0.67,1.7620001,0.87,1.49,103,4,11.528001,-0.588,-11.5130005,0.157,4.6613817,0,3,1,13
179676723,1543373102200132,453815681,-719313319,237293,205771,0.19000001,0.025871713,0.67300004,1.7600001,0.87,1.49,103,4,11.793,-0.90900004,-11.758,0.026,4.6352654,0,3,1,13
179883998,1543373102400132,453815667,-719313622,237298,205776,0.19000001,0.024963792,0.675,1.7580001,0.87,1.49,103,4,11.929001,-0.669,-11.910001,0.18800001,4.656255,0,3,1,13
180081573,1543373102600132,453815658,-719313930,237351,205828,0.18300001,0.019789938,0.67600006,1.7550001,0.87,1.49,103,4,12.106001,-0.609,-12.09,0.07,4.662069,0,3,1,13
180279507,1543373102800132,453815648,-719314241,237328,205806,0.18300001,0.019494804,0.675,1.751,0.87,1.49,103,9,12.279,-0.63900006,-12.262001,0.016,4.660349,0,3,1,13
180483640,1543373103000132,453815638,-719314556,237350,205828,0.19100001,0.0198039,0.675,1.748,0.87,1.49,103,9,12.402,-0.65300006,-12.385,0.18,4.6597037,0,3,1,13
180683483,1543373103200132,453815629,-719314876,237370,205848,0.19100001,0.019418707,0.675,1.7450001,0.87,1.49,103,9,12.609,-0.57100004,-12.596001,0.083000004,4.667053,0,3,1,13
180885535,1543373103400132,453815620,-719315200,237399,205877,0.193,0.019260755,0.675,1.743,0.87,1.49,103,9,12.721001,-0.559,-12.708,0.026,4.6684685,0,3,1,13
181075719,1543373103600132,453815610,-719315527,237448,205926,0.18100001,0.018828087,0.675,1.7420001,0.87,1.49,103,9,12.803,-0.6,-12.7890005,0.042000003,4.6654677,0,3,1,13
181284481,1543373103800132,453815601,-719315856,237476,205953,0.194,0.018833848,0.675,1.743,0.87,1.49,103,9,12.956,-0.45900002,-12.9470005,0.18800001,4.6769395,0,3,1,13
181491521,1543373104000132,453815591,-719316188,237417,205894,0.194,0.018674148,0.675,1.7450001,0.87,1.49,103,9,13.095,-0.578,-13.082001,-0.007,4.668202,0,3,1,13
181682482,1543373104200132,453815582,-719316523,237388,205865,0.18800001,0.017774956,0.675,1.746,0.87,1.49,103,9,13.146001,-0.499,-13.136001,0.17600001,4.6744347,0,3,1,13
181886795,1543373104400132,453815574,-719316862,237408,205885,0.18900001,0.018505724,0.674,1.7470001,0.87,1.49,103,9,13.2560005,-0.45200002,-13.249001,0.14,4.6783137,0,3,1,13
182084741,1543373104600132,453815566,-719317202,237368,205845,0.18900001,0.018271327,0.674,1.748,0.87,1.49,103,9,13.417001,-0.46300003,-13.409,0.11000001,4.6778603,0,3,1,13
182285553,1543373104800132,453815559,-719317548,237354,205831,0.186,0.01825178,0.674,1.7490001,0.87,1.49,103,7,13.540001,-0.296,-13.537001,0.143,4.69053,0,3,1,13
182475485,1543373105000132,453815552,-719317895,237309,205786,0.185,0.019532852,0.675,1.7530001,0.87,1.49,103,7,13.5720005,-0.33,-13.568001,0.16800001,4.688076,0,3,1,13
182683673,1543373105200132,453815544,-719318244,237274,205751,0.186,0.019492708,0.67600006,1.7570001,0.87,1.49,103,7,13.771001,-0.40100002,-13.765,0.09200001,4.6832848,0,3,1,13
182884482,1543373105400132,453815536,-719318598,237226,205703,0.185,0.019346973,0.67700005,1.7620001,0.87,1.49,103,7,13.871,-0.46,-13.863001,0.081,4.6792192,0,3,1,13
183084517,1543373105600132,453815528,-719318953,237212,205689,0.185,0.019018503,0.67700005,1.7670001,0.87,1.49,103,7,13.951,-0.303,-13.948001,0.093,4.690661,0,3,1,13
183283665,1543373105800132,453815520,-719319311,237148,205625,0.187,0.019092504,0.67800003,1.7730001,0.87,1.49,103,8,14.06,-0.40300003,-14.054001,0.07300001,4.6837068,0,3,1,13
183485679,1543373106000132,453815511,-719319669,237049,205526,0.185,0.019052187,0.679,1.7770001,0.87,1.49,103,8,14.042001,-0.505,-14.033001,0.186,4.6764426,0,3,1,13
183683485,1543373106200132,453815500,-719320027,237002,205479,0.185,0.017753487,0.68,1.7810001,0.87,1.49,103,8,14.025001,-0.523,-14.015,0.11100001,4.675056,0,3,1,13
183878641,1543373106400132,453815491,-719320385,236962,205439,0.185,0.017754536,0.68,1.7860001,0.87,1.49,103,8,14.053,-0.497,-14.044001,0.143,4.6769786,0,3,1,13
184084489,1543373106600132,453815480,-719320743,236840,205317,0.18900001,0.019078018,0.68100005,1.7910001,0.87,1.49,103,8,14.054001,-0.643,-14.0390005,0.17400001,4.666642,0,3,1,13
184288501,1543373106800132,453815468,-719321099,236762,205239,0.192,0.018307805,0.68200004,1.797,0.87,1.49,103,10,13.869,-0.48000002,-13.861001,0.38000003,4.6777678,0,3,1,13
184485535,1543373107000132,453815459,-719321453,236668,205145,0.185,0.017850004,0.68200004,1.8010001,0.87,1.49,103,10,13.899001,-0.363,-13.894001,0.39100003,4.6862917,0,3,1,13
184685754,1543373107200132,453815450,-719321808,236633,205110,0.193,0.017616306,0.683,1.8040001,0.87,1.49,103,10,13.892,-0.47900003,-13.884001,0.35200003,4.6778965,0,3,1,13
184882498,1543373107400132,453815437,-719322161,236497,204973,0.18,0.0173285,0.683,1.8050001,0.87,1.49,103,10,13.848001,-0.623,-13.834001,0.264,4.667369,0,3,1,13
185080481,1543373107600132,453815424,-719322510,236349,204826,0.18100001,0.017484708,0.68200004,1.807,0.87,1.49,103,10,13.691001,-0.55300003,-13.679001,0.149,4.6719894,0,3,1,13
185282721,1543373107800132,453815414,-719322857,236271,204748,0.18100001,0.017447531,0.68200004,1.8090001,0.87,1.49,103,16,13.574,-0.37300003,-13.568001,0.245,4.6848793,0,3,1,13
185481554,1543373108000132,453815405,-719323202,236239,204715,0.18400002,0.018035883,0.68200004,1.812,0.87,1.49,103,16,13.473001,-0.37,-13.468,0.209,4.6849585,0,3,1,13
185681553,1543373108200132,453815396,-719323544,236173,204650,0.18300001,0.018185282,0.68200004,1.8140001,0.87,1.49,103,16,13.343,-0.46500003,-13.335001,0.17300001,4.67753,0,3,1,13
185882481,1543373108400132,453815385,-719323882,236094,204571,0.18100001,0.01837465,0.68100005,1.8160001,0.87,1.49,103,16,13.218,-0.545,-13.206,0.28100002,4.671171,0,3,1,13
186081855,1543373108600132,453815375,-719324216,235980,204457,0.18300001,0.018599799,0.68100005,1.8190001,0.87,1.49,103,16,13.034,-0.377,-13.028001,0.305,4.683428,0,3,1,13
186282614,1543373108800132,453815368,-719324548,235954,204431,0.18200001,0.01876892,0.68100005,1.8210001,0.87,1.49,103,6,12.9140005,-0.40500003,-12.907001,0.324,4.681053,0,3,1,13
186476485,1543373109000132,453815358,-719324875,235860,204337,0.18200001,0.018979058,0.68,1.8230001,0.87,1.49,103,6,12.757001,-0.42900002,-12.749001,0.32200003,4.678733,0,3,1,13
186681683,1543373109200132,453815348,-719325198,235761,204237,0.18100001,0.019333709,0.68,1.825,0.87,1.49,103,6,12.537001,-0.47200003,-12.528001,0.39200002,4.674725,0,3,1,13
186884847,1543373109400132,453815339,-719325514,235664,204140,0.185,0.019261453,0.679,1.8260001,0.87,1.49,103,6,12.286,-0.354,-12.281,0.36,4.683576,0,3,1,13
187082481,1543373109600132,453815330,-719325823,235542,204019,0.185,0.01968836,0.679,1.8280001,0.87,1.49,103,6,12.029,-0.381,-12.023001,0.26700002,4.6806827,0,3,1,13
187282563,1543373109800132,453815322,-719326125,235520,203996,0.186,0.020304985,0.67800003,1.8290001,0.87,1.49,103,5,11.646001,-0.30900002,-11.642,0.171,4.6858435,0,3,1,13
187482559,1543373110000132,453815314,-719326418,235445,203922,0.185,0.020780588,0.67800003,1.83,0.87,1.49,103,5,11.3880005,-0.33,-11.383,0.29500002,4.683372,0,3,1,13
187684474,1543373110200133,453815307,-719326704,235398,203875,0.186,0.021356022,0.67700005,1.8290001,0.87,1.49,103,5,11.067,-0.23900001,-11.064,0.257,4.6907983,0,3,1,13
187876800,1543373110400133,453815301,-719326980,235280,203756,0.178,0.021605778,0.67700005,1.8290001,0.87,1.49,103,5,10.623,-0.275,-10.620001,0.22700001,4.686517,0,3,1,13
188082485,1543373110600133,453815296,-719327246,235289,203766,0.186,0.022820003,0.67600006,1.8290001,0.87,1.49,103,5,10.214001,-0.13700001,-10.213,0.21400002,4.698998,0,3,1,13
188283477,1543373110800133,453815291,-719327501,235234,203710,0.185,0.023903504,0.675,1.83,0.87,1.49,103,15,9.7890005,-0.27,-9.786,0.11400001,4.684775,0,3,1,13
188485980,1543373111000133,453815286,-719327745,235168,203644,0.18300001,0.024275957,0.675,1.8310001,0.87,1.49,103,15,9.374001,-0.2,-9.372001,0.101,4.691028,0,3,1,13
188684481,1543373111200133,453815282,-719327978,235104,203581,0.185,0.02598289,0.674,1.83,0.87,1.49,103,15,8.953,-0.18200001,-8.951,0.13700001,4.6920323,0,3,1,13
188884804,1543373111400133,453815280,-719328201,235043,203520,0.18400002,0.026691668,0.67300004,1.8290001,0.87,1.49,103,15,8.569,-0.068,-8.568001,0.238,4.7044153,0,3,1,13
189083351,1543373111600133,453815279,-719328414,234985,203462,0.185,0.027930154,0.67300004,1.8270001,0.87,1.49,103,15,8.172,-0.003,-8.172,0.09900001,4.712002,0,3,1,13
189281731,1543373111800133,453815279,-719328617,234982,203458,0.18300001,0.029414555,0.67200005,1.8220001,0.87,1.49,103,10,7.7640004,-0.020000001,-7.7640004,0.24700001,4.7106924,0,3,1,13
189495721,1543373112000133,453815278,-719328809,234884,203361,0.18800001,0.031159362,0.67200005,1.817,0.87,1.49,103,10,7.3620005,-0.060000002,-7.3620005,0.21300001,4.707041,0,3,1,13
189688482,1543373112200133,453815277,-719328992,234868,203344,0.18800001,0.03288811,0.671,1.8130001,0.87,1.49,103,10,6.9830003,-0.08800001,-6.9830003,0.143,4.7030325,0,3,1,13
189888481,1543373112400133,453815276,-719329165,234864,203340,0.18900001,0.034980584,0.671,1.8090001,0.87,1.49,103,10,6.5470004,-0.035,-6.5470004,0.15,4.7051706,0,3,1,13
190091567,1543373112600133,453815275,-719329327,234847,203324,0.18400002,0.03684896,0.671,1.8050001,0.87,1.49,103,10,6.1410003,-0.030000001,-6.1410003,0.116000004,4.706431,0,3,1,13
190289761,1543373112800133,453815275,-719329479,234894,203370,0.185,0.040036805,0.671,1.8030001,0.87,1.49,103,10,5.755,-0.017,-5.755,0.08400001,4.7079563,0,3,1,13
