timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
258455603,5.2513185,0.0,0,0,1,0,0,0,0
258955603,5.2819333,0.0,0,0,1,0,0,0,0
259455603,5.2464843,0.0,0,0,1,0,0,0,0
259955603,5.2480955,0.0,0,0,1,0,0,0,0
260455603,5.2497067,0.0,0,0,1,0,0,0,0
260955603,5.2464843,0.0,0,0,1,0,0,0,0
261455604,5.2110353,0.0,0,0,1,0,0,0,0
261965627,5.2513185,0.0,0,0,1,0,0,0,0
262465603,5.2513185,0.0,0,0,1,0,0,0,0
262965621,5.21748,0.0,0,0,1,0,0,0,0
263465603,5.254541,0.0,0,0,1,0,0,0,0
263965603,5.2497067,0.0,0,0,1,0,0,0,0
264465649,5.24165,0.0,0,0,1,0,0,0,0
264965645,5.293213,0.0,0,0,1,0,0,0,0
265475603,5.283545,0.0,0,0,1,0,0,0,0
265975603,5.21748,0.0,0,0,1,0,0,0,0
266475612,5.2335935,0.0,0,0,1,0,0,0,0
266975603,5.2513185,0.0,0,0,1,0,0,0,0
267475603,5.2223144,0.0,0,0,1,0,0,0,0
267975641,5.220703,0.0,0,0,1,0,0,0,0
268485603,5.293213,0.0,0,0,1,0,0,0,0
268985603,5.244873,0.0,0,0,1,0,0,0,0
269485604,5.244873,0.0,0,0,1,0,0,0,0
269985607,5.28999,0.0,0,0,1,0,0,0,0
270485603,5.28999,0.0,0,0,1,0,0,0,0
270985603,5.219092,0.0,0,0,1,0,0,0,0
271495610,5.2851562,0.0,0,0,1,0,0,0,0
271995603,5.2480955,0.0,0,0,1,0,0,0,0
272495603,5.264209,0.0,0,0,1,0,0,0,0
272995629,5.225537,0.0,0,0,1,0,0,0,0
273495609,5.2497067,0.0,0,0,1,0,0,0,0
273995603,5.244873,0.0,0,0,1,0,0,0,0
274495603,5.24165,0.0,0,0,1,0,0,0,0
275005648,5.294824,0.0,0,0,1,0,0,0,0
275505603,5.293213,0.0,0,0,1,0,0,0,0
276005603,5.244873,0.0,0,0,1,0,0,0,0
276505646,5.2513185,0.0,0,0,1,0,0,0,0
277005603,5.2883787,0.0,0,0,1,0,0,0,0
277505635,5.2464843,0.0,0,0,1,0,0,0,0
278005603,5.219092,0.0,0,0,1,0,0,0,0
278505603,5.244873,0.0,0,0,1,0,0,0,0
279015607,5.2497067,0.0,0,0,1,0,0,0,0
279515603,5.2094235,0.0,0,0,1,0,0,0,0
280015605,5.240039,0.0,0,0,1,0,0,0,0
280515604,5.270654,0.0,0,0,1,0,0,0,0
281015603,5.219092,0.0,0,0,1,0,0,0,0
281515646,5.2754884,0.0,0,0,1,0,0,0,0
282015603,5.244873,0.0,0,0,1,0,0,0,0
282525615,5.2867675,0.0,0,0,1,0,0,0,0
283025603,5.2497067,0.0,0,0,1,0,0,0,0
283525603,5.21748,0.0,0,0,1,0,0,0,0
284025603,5.2674317,0.0,0,0,1,0,0,0,0
284525603,5.2480955,0.0,0,0,1,0,0,0,0
285025603,5.220703,0.0,0,0,1,0,0,0,0
285525619,5.254541,0.0,0,0,1,0,0,0,0
286035603,5.2513185,0.0,0,0,1,0,0,0,0
286535642,5.2480955,0.0,0,0,1,0,0,0,0
287035604,5.215869,0.0,0,0,1,0,0,0,0
287535603,5.294824,0.0,0,0,1,0,0,0,0
288035603,5.2529297,0.0,0,0,1,0,0,0,0
288545611,5.2110353,0.0,0,0,1,0,0,0,0
289045603,5.2964354,0.0,0,0,1,0,0,0,0
289545603,5.2464843,0.0,0,0,1,0,0,0,0
290045603,5.215869,0.0,0,0,1,0,0,0,0
290545626,5.2480955,0.0,0,0,1,0,0,0,0
291045603,5.2497067,0.0,0,0,1,0,0,0,0
291545640,5.2239256,0.0,0,0,1,0,0,0,0
292045622,5.2335935,0.0,0,0,1,0,0,0,0
292555603,5.28999,0.0,0,0,1,0,0,0,0
293055603,5.2464843,0.0,0,0,1,0,0,0,0
293555603,5.219092,0.0,0,0,1,0,0,0,0
294055603,5.2964354,0.0,0,0,1,0,0,0,0
294555604,5.264209,0.0,0,0,1,0,0,0,0
295055603,5.231982,0.0,0,0,1,0,0,0,0
295565623,5.2497067,0.0,0,0,1,0,0,0,0
296065627,5.2480955,0.0,0,0,1,0,0,0,0
297065603,5.2497067,0.0,0,0,1,0,0,0,0
297565603,5.219092,0.0,0,0,1,0,0,0,0
298065609,5.2480955,0.0,0,0,1,0,0,0,0
298565648,5.2497067,0.0,0,0,1,0,0,0,0
299065603,5.2513185,0.0,0,0,1,0,0,0,0
299565603,5.2722654,0.0,0,0,1,0,0,0,0
300075603,5.2271485,0.0,0,0,1,0,0,0,0
300575603,5.2497067,0.0,0,0,1,0,0,0,0
301075605,5.2851562,0.0,0,0,1,0,0,0,0
301575609,5.259375,0.0,0,0,1,0,0,0,0
302075615,5.2883787,0.0,0,0,1,0,0,0,0
302575603,5.2513185,0.0,0,0,1,0,0,0,0
303075603,5.2142577,0.0,0,0,1,0,0,0,0
303575603,5.2513185,0.0,0,0,1,0,0,0,0
304075603,5.2674317,0.0,0,0,1,0,0,0,0
304575609,5.2770996,0.0,0,0,1,0,0,0,0
305085638,5.2964354,0.0,0,0,1,0,0,0,0
305585603,5.2851562,0.0,0,0,1,0,0,0,0
306085603,5.2464843,0.0,0,0,1,0,0,0,0
306585614,5.28999,0.0,0,0,1,0,0,0,0
307085603,5.2497067,0.0,0,0,1,0,0,0,0
307585603,5.225537,0.0,0,0,1,0,0,0,0
308085603,5.2497067,0.0,0,0,1,0,0,0,0
308585613,5.244873,0.0,0,0,1,0,0,0,0
309085603,5.2609863,0.0,0,0,1,0,0,0,0
309595609,5.2480955,0.0,0,0,1,0,0,0,0
310095616,5.2480955,0.0,0,0,1,0,0,0,0
310595603,5.219092,0.0,0,0,1,0,0,0,0
311095603,5.280322,0.0,0,0,1,0,0,0,0
311595631,5.293213,0.0,0,0,1,0,0,0,0
312095605,5.2754884,0.0,0,0,1,0,0,0,0
312605603,5.2513185,0.0,0,0,1,0,0,0,0
313105603,5.2754884,0.0,0,0,1,0,0,0,0
313605614,5.2464843,0.0,0,0,1,0,0,0,0
314105613,5.24165,0.0,0,0,1,0,0,0,0
314605603,5.2335935,0.0,0,0,1,0,0,0,0
315105636,5.2142577,0.0,0,0,1,0,0,0,0
315605603,5.24165,0.0,0,0,1,0,0,0,0
316105604,5.24165,0.0,0,0,1,0,0,0,0
316605635,5.2464843,0.0,0,0,1,0,0,0,0
317105603,5.2770996,0.0,0,0,1,0,0,0,0
317605603,5.2738767,0.0,0,0,1,0,0,0,0
